Overall,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,pozicija
59,44,44,44,50,46,46,46,50,48,48,48,51,48,48,48,51,57,54,54,54,57,58,57,57,57,58,52,29,47,50,26,55,30,35,38,53,76,64,78,57,77,24,79,66,66,31,55,54,35,42,37,50,53,63,61,15,10,10,11,6,B
59,42,42,42,40,41,41,41,40,41,41,41,42,44,44,44,42,51,53,53,53,51,53,57,57,57,53,25,23,62,49,25,31,20,20,46,61,67,60,61,45,63,41,75,61,71,23,52,53,28,30,38,55,55,58,56,13,6,10,9,11,B
59,54,54,54,57,55,55,55,57,55,55,55,58,52,52,52,58,51,48,48,48,51,49,46,46,46,49,62,51,47,55,51,62,57,59,52,56,69,71,70,43,63,58,66,70,62,54,59,36,53,53,61,51,53,34,30,14,10,8,6,6,B
59,44,44,44,49,46,46,46,49,47,47,47,51,49,49,49,51,56,55,55,55,56,57,58,58,58,57,53,27,62,56,23,48,30,31,49,51,67,68,72,53,77,22,79,65,60,27,59,59,44,38,32,43,63,53,52,10,10,14,9,13,B
59,42,42,42,41,40,40,40,41,40,40,40,43,44,44,44,43,53,52,52,52,53,55,57,57,57,55,32,29,57,51,32,36,29,29,40,51,64,59,42,48,63,36,68,64,70,29,45,55,29,27,36,47,56,63,61,14,14,7,13,13,B
59,45,45,45,50,47,47,47,50,46,46,46,50,45,45,45,50,57,51,51,51,57,58,56,56,56,58,51,35,47,41,26,67,34,39,31,46,65,61,59,57,88,29,57,61,43,28,55,58,47,35,43,48,57,69,70,11,6,9,6,10,B
59,52,52,52,56,54,54,54,56,54,54,54,57,53,53,53,57,58,54,54,54,58,58,54,54,54,58,58,34,48,55,48,57,52,43,47,58,79,77,75,52,73,64,67,68,46,51,66,55,54,49,36,53,47,56,57,12,9,14,11,7,B
59,38,38,38,35,35,35,35,35,35,35,35,36,38,38,38,36,48,50,50,50,48,51,58,58,58,51,28,25,58,44,25,26,28,30,35,33,51,53,59,52,60,34,74,59,72,20,69,57,31,29,35,41,56,59,57,13,9,12,8,15,B
59,56,56,56,58,57,57,57,58,58,58,58,59,58,58,58,59,58,58,58,58,58,58,57,57,57,58,56,57,57,68,39,58,46,40,60,60,63,66,58,55,55,42,56,58,64,30,45,58,57,59,48,55,56,58,54,11,12,13,6,14,B
59,48,48,48,52,51,51,51,52,52,52,52,54,53,53,53,54,58,56,56,56,58,58,56,56,56,58,52,33,49,51,37,47,35,39,47,54,68,70,75,65,62,39,84,76,57,36,63,54,53,53,43,52,56,57,54,10,10,12,11,13,B
59,47,47,47,53,49,49,49,53,48,48,48,52,45,45,45,52,58,50,50,50,58,57,56,56,56,57,64,32,40,40,32,63,39,37,26,44,82,76,57,51,62,29,63,61,74,63,57,60,49,40,46,36,59,57,58,6,13,7,5,14,B
59,42,42,42,38,39,39,39,38,38,38,38,40,41,41,41,40,50,51,51,51,50,53,58,58,58,53,36,31,58,40,32,30,30,27,37,43,54,55,44,56,45,51,58,61,73,37,64,53,25,34,45,41,54,65,60,13,11,6,9,14,B
59,43,43,43,40,40,40,40,40,40,40,40,39,41,41,41,39,49,50,50,50,49,52,57,57,57,52,32,28,57,52,23,29,41,59,38,32,66,68,49,56,68,54,69,34,62,51,55,58,27,33,44,45,60,60,57,12,13,7,15,5,B
59,51,51,51,52,51,51,51,52,50,50,50,53,49,49,49,53,57,54,54,54,57,58,57,57,57,58,55,38,58,53,29,57,40,41,39,55,69,73,59,52,53,51,47,66,72,34,59,57,44,43,38,50,55,58,54,11,10,8,11,11,B
59,52,52,52,52,51,51,51,52,50,50,50,52,51,51,51,52,57,55,55,55,57,58,58,58,58,58,52,41,55,50,37,52,58,31,52,54,65,71,66,53,48,61,67,65,70,59,50,56,42,40,47,55,58,60,59,12,9,13,6,14,B
59,37,37,37,38,37,37,37,38,40,40,40,41,45,45,45,41,53,54,54,54,53,55,58,58,58,55,33,16,54,56,23,33,26,24,49,41,58,61,52,49,59,36,67,63,66,23,53,53,23,37,33,39,58,66,64,9,11,5,7,12,B
59,40,40,40,41,40,40,40,41,42,42,42,44,46,46,46,44,52,55,55,55,52,54,57,57,57,54,28,19,44,56,24,33,21,28,45,57,67,61,66,60,67,39,70,69,75,18,77,47,23,29,45,53,49,61,55,12,9,12,13,8,B
59,55,55,55,57,56,56,56,57,55,55,55,58,52,52,52,58,58,53,53,53,58,58,54,54,54,58,59,51,44,49,43,53,43,42,42,55,80,80,72,58,63,60,58,70,62,42,50,49,57,57,45,44,58,55,52,12,8,14,7,6,B
59,46,46,46,48,46,46,46,48,47,47,47,50,49,49,49,50,56,54,54,54,56,58,58,58,58,58,51,31,61,54,26,45,29,34,48,42,67,71,49,54,48,35,62,61,64,34,57,60,44,51,37,45,54,59,63,8,10,14,11,14,B
59,49,49,49,52,50,50,50,52,50,50,50,53,51,51,51,53,57,55,55,55,57,58,57,57,57,58,53,31,57,53,38,55,43,37,47,54,68,66,64,57,68,39,65,67,57,39,58,57,53,41,44,54,57,61,56,15,6,10,6,9,B
59,40,40,40,39,38,38,38,39,39,39,39,41,43,43,43,41,52,51,51,51,52,54,57,57,57,54,39,26,63,49,30,41,32,24,44,43,51,55,41,46,65,39,74,54,55,28,48,57,22,31,31,44,52,67,65,9,14,9,15,12,B
59,49,49,49,56,54,54,54,56,55,55,55,58,55,55,55,58,59,55,55,55,59,57,52,52,52,57,58,32,37,59,27,63,37,35,55,58,76,71,68,63,75,46,71,64,48,42,54,57,53,43,45,48,45,56,53,15,10,12,5,9,B
59,47,47,47,53,50,50,50,53,53,53,53,56,55,55,55,56,58,57,57,57,58,58,56,56,56,58,55,26,54,61,39,59,36,31,58,55,69,70,67,55,65,33,62,70,64,32,51,55,48,49,33,43,56,58,53,12,7,12,11,6,B
58,47,47,47,52,50,50,50,52,50,50,50,53,50,50,50,53,56,53,53,53,56,56,54,54,54,56,51,34,45,54,34,53,47,36,42,54,73,68,67,52,66,38,73,64,53,37,60,54,49,44,33,39,54,58,55,6,9,11,6,12,B
58,47,47,47,51,49,49,49,51,49,49,49,53,49,49,49,53,56,54,54,54,56,57,57,57,57,57,54,23,48,42,28,54,47,20,48,55,74,73,66,47,63,45,71,69,75,36,59,54,52,50,32,53,57,59,56,7,10,6,11,10,B
58,40,40,40,39,38,38,38,39,37,37,37,40,38,38,38,40,49,47,47,47,49,52,56,56,56,52,29,18,61,42,24,37,22,23,27,43,68,77,64,47,58,38,72,59,75,22,51,49,25,29,28,44,61,55,52,6,13,10,13,15,B
58,50,50,50,55,53,53,53,55,53,53,53,56,51,51,51,56,57,52,52,52,57,56,51,51,51,56,57,45,38,55,44,57,44,36,47,57,81,82,59,48,77,45,49,54,45,31,46,54,49,49,48,43,52,54,56,7,7,12,11,14,B
58,41,41,41,42,41,41,41,42,42,42,42,44,43,43,43,44,53,51,51,51,53,54,57,57,57,54,37,22,54,52,30,43,32,27,35,46,60,68,67,50,55,34,69,61,70,25,53,54,29,32,30,53,56,59,59,14,8,13,9,16,B
58,49,49,49,53,51,51,51,53,53,53,53,55,54,54,54,55,56,56,56,56,56,55,53,53,53,55,50,39,38,63,46,55,46,35,58,59,65,69,73,53,73,51,45,71,64,41,57,50,42,45,50,51,52,53,52,7,14,13,10,8,B
58,44,44,44,46,44,44,44,46,43,43,43,47,44,44,44,47,55,51,51,51,55,56,57,57,57,56,47,24,59,40,38,51,29,33,35,49,65,69,65,55,65,43,71,67,64,31,56,57,32,38,48,50,55,59,58,12,6,11,7,9,B
58,38,38,38,37,36,36,36,37,36,36,36,38,39,39,39,38,50,49,49,49,50,52,56,56,56,52,35,24,52,46,29,41,35,33,33,34,43,44,58,45,71,41,66,59,68,23,47,53,32,29,48,40,55,67,68,8,6,8,5,14,B
58,42,42,42,47,44,44,44,47,45,45,45,49,45,45,45,49,56,52,52,52,56,57,56,56,56,57,51,23,43,46,23,49,27,29,35,48,73,70,62,56,66,26,61,60,63,29,52,50,43,36,39,45,54,69,63,16,8,10,15,11,B
58,53,53,53,52,53,53,53,52,55,55,55,53,57,57,57,53,53,57,57,57,53,54,57,57,57,54,35,48,74,57,27,57,22,28,60,58,47,57,59,52,50,54,30,70,69,58,53,51,38,68,38,40,51,58,57,11,11,9,14,9,B
58,38,38,38,35,35,35,35,35,34,34,34,37,38,38,38,37,50,49,49,49,50,53,57,57,57,53,30,26,59,45,28,29,30,26,31,30,60,61,45,54,56,40,68,64,62,21,54,55,22,29,30,42,58,61,62,9,8,15,14,7,B
58,47,47,47,51,49,49,49,51,49,49,49,53,49,49,49,53,57,54,54,54,57,57,55,55,55,57,52,32,45,57,30,54,31,28,44,52,72,71,66,60,78,38,58,58,54,29,55,58,44,38,33,46,56,57,53,15,10,12,9,12,B
58,45,45,45,43,42,42,42,43,43,43,43,45,45,45,45,45,52,53,53,53,52,54,57,57,57,54,34,30,55,50,35,31,30,28,54,42,73,70,63,55,50,38,55,63,77,27,51,54,42,33,36,52,58,60,54,8,10,6,6,14,B
58,45,45,45,47,46,46,46,47,46,46,46,48,47,47,47,48,55,54,54,54,55,56,57,57,57,56,46,32,52,56,23,46,28,27,41,52,67,59,49,51,56,40,59,55,58,28,56,58,40,37,36,44,56,61,62,5,10,8,13,9,B
58,36,36,36,34,34,34,34,34,32,32,32,35,34,34,34,35,47,47,47,47,47,50,57,57,57,50,22,17,48,29,30,30,31,28,22,31,65,65,49,47,58,34,81,68,82,25,70,55,30,31,36,40,55,59,57,9,7,14,9,13,B
58,38,38,38,35,36,36,36,35,36,36,36,38,40,40,40,38,48,51,51,51,48,51,57,57,57,51,26,19,57,44,27,29,31,28,47,38,58,58,52,49,57,46,67,55,68,24,56,50,26,31,33,44,68,59,54,10,8,9,6,7,B
58,50,50,50,50,49,49,49,50,47,47,47,51,48,48,48,51,56,53,53,53,56,57,58,58,58,57,55,37,60,46,25,47,23,24,43,60,66,68,50,58,61,47,68,66,69,38,53,47,42,35,37,41,61,60,56,7,15,11,12,6,B
58,51,51,51,56,54,54,54,56,54,54,54,57,52,52,52,57,58,52,52,52,58,57,50,50,50,57,58,45,45,59,37,60,44,31,39,61,74,71,66,59,74,46,38,67,53,36,26,44,44,47,52,38,60,53,52,15,8,8,13,10,B
58,38,38,38,35,35,35,35,35,35,35,35,36,38,38,38,36,47,48,48,48,47,50,56,56,56,50,24,20,54,44,22,27,26,23,30,39,56,55,41,47,38,35,69,54,79,24,54,48,32,28,34,44,58,59,59,13,14,13,8,7,B
58,49,49,49,53,52,52,52,53,54,54,54,55,55,55,55,55,56,58,58,58,56,56,57,57,57,56,42,34,45,62,37,59,50,38,59,61,74,67,67,49,71,50,72,64,65,42,64,56,38,50,44,43,55,59,53,9,6,5,13,14,B
58,40,40,40,38,38,38,38,38,38,38,38,41,43,43,43,41,51,52,52,52,51,53,56,56,56,53,38,22,57,42,33,36,28,30,48,42,55,55,42,57,56,47,55,63,70,29,58,48,23,36,52,43,58,63,57,9,13,13,13,8,B
58,49,49,49,53,50,50,50,53,50,50,50,53,49,49,49,53,56,51,51,51,56,56,55,55,55,56,60,43,45,44,34,57,30,34,32,53,78,73,64,46,66,52,67,78,78,61,69,48,32,55,36,39,45,58,56,11,8,7,14,13,B
57,38,38,38,37,36,36,36,37,36,36,36,39,38,38,38,39,51,50,50,50,51,54,57,57,57,54,22,24,51,42,24,27,23,24,35,30,79,84,51,55,55,29,83,72,76,22,57,52,22,32,35,57,59,59,56,10,10,11,7,13,B
57,35,35,35,32,33,33,33,32,33,33,33,34,37,37,37,34,47,49,49,49,47,49,56,56,56,49,26,17,48,43,21,23,27,21,27,33,50,46,43,54,50,40,70,57,66,16,63,56,27,34,35,39,58,61,55,13,11,7,7,7,B
57,43,43,43,49,45,45,45,49,47,47,47,51,47,47,47,51,56,51,51,51,56,55,53,53,53,55,57,24,50,54,25,55,32,24,40,50,64,67,74,47,79,30,69,70,60,26,47,50,41,40,25,37,49,59,56,9,7,10,13,7,B
57,50,50,50,47,46,46,46,47,45,45,45,49,49,49,49,49,58,56,56,56,58,58,59,59,59,58,57,38,51,53,53,40,43,25,47,41,57,62,56,53,68,68,62,89,82,54,65,51,43,36,58,57,57,63,61,15,16,9,7,16,B
57,41,41,41,39,39,39,39,39,39,39,39,41,41,41,41,41,48,49,49,49,48,51,56,56,56,51,26,16,50,50,23,30,22,26,45,33,77,74,49,42,33,45,68,50,84,20,49,51,47,32,33,47,55,60,56,12,8,13,6,9,B
57,43,43,43,48,45,45,45,48,44,44,44,48,44,44,44,48,55,49,49,49,55,55,53,53,53,55,52,24,45,30,30,59,31,30,28,51,64,60,57,58,49,33,55,68,53,49,56,60,45,35,41,40,52,60,57,13,10,9,7,12,B
57,45,45,45,48,46,46,46,48,45,45,45,49,45,45,45,49,54,50,50,50,54,55,56,56,56,55,57,34,55,36,37,55,34,43,33,47,61,52,50,57,67,29,57,62,59,36,59,56,51,40,49,40,56,60,60,10,6,14,14,10,B
57,46,46,46,48,46,46,46,48,47,47,47,51,49,49,49,51,56,56,56,56,56,56,58,58,58,56,48,37,54,53,34,58,41,30,56,52,60,64,69,53,78,39,76,75,74,27,52,60,28,32,29,45,58,56,52,15,6,11,9,14,B
57,45,45,45,46,45,45,45,46,46,46,46,48,47,47,47,48,54,52,52,52,54,56,57,57,57,56,45,27,64,50,34,45,37,33,46,36,67,73,60,58,74,36,67,57,49,35,57,57,47,49,48,45,62,58,56,10,11,7,5,10,B
57,38,38,38,36,36,36,36,36,35,35,35,37,38,38,38,37,49,48,48,48,49,52,55,55,55,52,30,21,51,37,29,30,27,28,33,35,61,55,48,53,59,41,72,61,64,27,52,51,30,29,41,46,53,64,67,14,13,9,15,11,B
57,46,46,46,50,47,47,47,50,48,48,48,51,48,48,48,51,56,53,53,53,56,56,55,55,55,56,51,34,44,53,35,57,39,41,47,51,69,61,58,50,72,38,57,64,68,37,55,54,45,34,42,46,60,55,60,12,11,5,10,9,B
57,48,48,48,53,51,51,51,53,52,52,52,55,53,53,53,55,58,56,56,56,58,58,56,56,56,58,55,31,53,55,28,61,35,34,49,52,67,61,57,56,69,29,57,68,56,42,54,62,59,46,45,45,60,56,57,5,6,8,9,5,B
57,45,45,45,48,47,47,47,48,47,47,47,50,48,48,48,50,55,53,53,53,55,56,56,56,56,56,45,31,53,53,29,62,36,41,47,40,69,54,53,55,68,31,56,62,57,28,54,54,49,37,45,38,49,67,64,13,5,8,13,8,B
57,49,49,49,53,51,51,51,53,52,52,52,55,53,53,53,55,56,55,55,55,56,55,52,52,52,55,58,31,34,61,43,55,39,59,58,53,73,71,65,49,59,64,57,68,65,37,56,48,50,48,35,55,49,58,50,9,10,13,9,7,B
57,43,43,43,49,46,46,46,49,46,46,46,49,44,44,44,49,55,50,50,50,55,56,54,54,54,56,43,24,43,45,28,58,31,31,31,53,75,73,73,52,67,26,61,58,57,22,47,53,43,33,36,37,55,59,62,7,5,7,8,5,B
57,55,55,55,58,57,57,57,58,56,56,56,59,53,53,53,59,56,53,53,53,56,55,52,52,52,55,44,54,30,55,44,59,51,32,43,57,85,86,87,42,80,52,74,87,68,35,69,42,64,52,43,55,57,55,43,14,9,15,7,6,B
57,47,47,47,51,49,49,49,51,50,50,50,53,51,51,51,53,56,53,53,53,56,56,53,53,53,56,55,32,50,57,31,51,38,34,54,50,68,67,60,57,70,37,56,55,40,33,60,53,55,43,44,45,54,57,56,11,9,8,11,6,B
57,44,44,44,49,46,46,46,49,47,47,47,51,48,48,48,51,55,53,53,53,55,56,56,56,56,56,48,23,52,49,29,55,28,24,45,58,67,67,61,48,60,36,69,64,69,28,49,54,40,43,31,56,59,58,55,9,6,12,9,5,B
57,43,43,43,48,45,45,45,48,46,46,46,49,46,46,46,49,55,53,53,53,55,56,56,56,56,56,51,31,48,49,29,49,33,31,45,48,68,72,69,51,72,21,72,52,65,25,54,57,40,43,35,46,57,60,58,13,6,7,12,5,B
57,50,50,50,51,51,51,51,51,51,51,51,53,53,53,53,53,55,55,55,55,55,56,54,54,54,56,43,30,52,57,33,47,33,34,54,50,69,76,67,58,75,55,64,71,56,38,57,57,54,49,44,54,57,53,46,13,14,7,11,10,B
57,35,35,35,32,32,32,32,32,32,32,32,34,35,35,35,34,47,47,47,47,47,50,55,55,55,50,30,20,55,32,26,25,28,24,30,32,55,55,43,48,59,42,65,60,66,23,57,55,21,34,41,45,57,61,59,7,7,13,11,15,B
57,37,37,37,33,33,33,33,33,32,32,32,35,36,36,36,35,46,47,47,47,46,48,55,55,55,48,28,20,56,39,28,27,23,20,28,34,52,53,44,49,45,35,71,58,78,17,64,52,27,28,35,40,54,55,54,8,10,11,13,6,B
57,45,45,45,45,44,44,44,45,44,44,44,47,47,47,47,47,50,52,52,52,50,51,55,55,55,51,49,28,57,51,30,54,33,29,50,52,44,52,43,42,35,50,67,55,67,33,71,47,40,37,32,47,55,54,54,16,9,8,12,13,B
56,43,43,43,47,45,45,45,47,43,43,43,47,42,42,42,47,53,48,48,48,53,54,54,54,54,54,47,25,45,34,32,60,35,31,25,41,69,61,59,58,69,27,59,63,62,31,59,55,54,35,41,42,50,61,63,15,13,11,9,11,B
56,34,34,34,30,30,30,30,30,29,29,29,31,33,33,33,31,45,45,45,45,45,48,55,55,55,48,29,23,54,36,22,20,22,28,29,26,46,51,40,46,65,30,71,49,69,16,47,54,25,28,33,42,62,59,56,5,9,9,7,14,B
56,34,34,34,32,32,32,32,32,32,32,32,34,36,36,36,34,46,47,47,47,46,49,54,54,54,49,25,19,53,35,24,25,27,28,31,35,52,52,44,53,64,30,65,53,67,21,48,52,21,32,36,46,59,58,59,6,10,8,8,6,B
56,45,45,45,49,48,48,48,49,49,49,49,50,51,51,51,50,54,54,54,54,54,54,52,52,52,54,46,32,44,56,34,47,50,31,52,52,63,64,61,55,60,46,56,60,49,41,48,58,41,49,30,50,60,51,51,12,14,11,7,8,B
56,47,47,47,51,48,48,48,51,47,47,47,50,44,44,44,50,54,49,49,49,54,55,55,55,55,55,59,30,52,39,30,55,38,40,30,59,68,69,59,54,68,33,54,38,61,36,58,54,51,38,41,40,48,60,62,9,15,7,10,7,B
56,47,47,47,48,47,47,47,48,48,48,48,51,51,51,51,51,55,54,54,54,55,55,55,55,55,55,53,35,62,54,43,55,51,45,51,57,40,61,51,48,44,42,50,70,60,36,48,51,39,46,52,45,53,58,55,10,9,13,8,16,B
56,42,42,42,42,39,39,39,42,39,39,39,43,41,41,41,43,53,50,50,50,53,55,57,57,57,55,45,29,58,43,31,38,33,27,38,43,65,73,49,40,55,33,72,66,77,32,47,54,30,32,35,41,53,63,61,8,13,7,11,14,B
56,35,35,35,32,33,33,33,32,32,32,32,34,35,35,35,34,47,47,47,47,47,50,54,54,54,50,22,18,48,31,31,28,26,28,26,30,55,55,46,48,59,38,71,63,57,23,45,60,29,31,42,43,59,65,55,15,5,6,9,13,B
56,44,44,44,48,46,46,46,48,45,45,45,49,43,43,43,49,54,48,48,48,54,54,52,52,52,54,48,26,41,34,25,54,48,33,33,49,73,75,62,55,70,26,61,66,58,25,48,48,55,36,33,44,55,56,58,14,13,8,10,14,B
56,45,45,45,47,45,45,45,47,45,45,45,48,45,45,45,48,53,51,51,51,53,55,54,54,54,55,45,30,50,45,23,45,32,28,40,41,72,67,61,55,55,35,59,60,54,27,54,59,54,40,31,41,59,54,55,6,9,5,12,5,B
56,43,43,43,49,45,45,45,49,46,46,46,50,45,45,45,50,55,49,49,49,55,54,51,51,51,54,52,27,44,53,23,56,39,28,32,48,68,66,69,55,63,25,63,68,59,22,52,50,45,32,38,50,45,53,57,14,12,10,9,14,B
56,45,45,45,48,46,46,46,48,45,45,45,49,46,46,46,49,54,51,51,51,54,54,53,53,53,54,49,29,51,46,28,51,42,34,35,53,64,66,52,51,67,38,52,63,53,26,57,55,48,36,41,42,53,57,54,14,11,6,9,7,B
56,48,48,48,49,48,48,48,49,48,48,48,50,47,47,47,50,53,51,51,51,53,53,55,55,55,53,49,39,60,52,28,48,26,23,30,49,68,61,65,52,60,50,82,64,67,21,54,59,40,53,37,52,54,49,45,6,15,13,8,9,B
56,40,40,40,36,35,35,35,36,34,34,34,37,38,38,38,37,48,48,48,48,48,51,54,54,54,51,28,36,55,37,31,22,28,31,34,33,62,64,46,52,51,33,65,68,71,34,51,55,24,29,37,39,50,58,55,9,12,14,11,5,B
56,45,45,45,48,45,45,45,48,44,44,44,49,44,44,44,49,54,50,50,50,54,55,55,55,55,55,55,28,52,47,27,53,30,28,32,54,59,65,61,58,72,40,72,62,68,23,60,46,40,29,33,50,51,57,57,10,13,9,14,11,B
56,44,44,44,51,47,47,47,51,47,47,47,52,44,44,44,52,55,47,47,47,55,55,49,49,49,55,53,28,46,48,23,57,57,32,28,45,83,84,80,47,71,28,62,68,40,31,52,51,51,37,39,40,48,54,49,9,8,10,11,13,B
56,43,43,43,49,46,46,46,49,49,49,49,52,51,51,51,52,54,56,56,56,54,54,56,56,56,54,60,21,40,56,13,45,42,37,55,57,59,56,53,63,72,36,61,66,85,24,94,31,41,53,35,53,56,51,58,12,16,14,15,7,B
56,43,43,43,49,46,46,46,49,47,47,47,51,47,47,47,51,54,50,50,50,54,54,51,51,51,54,49,27,42,48,26,53,37,27,42,49,81,75,66,49,57,26,66,67,56,22,47,55,48,40,35,48,47,54,50,12,13,12,7,9,B
56,45,45,45,47,45,45,45,47,43,43,43,48,43,43,43,48,53,48,48,48,53,54,54,54,54,54,49,35,49,37,26,55,31,28,34,41,65,65,54,51,64,30,62,63,57,29,51,51,53,33,38,38,55,63,60,6,12,15,12,9,B
56,49,49,49,51,50,50,50,51,50,50,50,53,52,52,52,53,56,54,54,54,56,56,54,54,54,56,56,42,55,55,46,50,45,37,51,52,62,62,61,50,68,50,43,69,58,40,51,50,44,51,52,56,56,59,58,14,8,9,15,14,B
56,39,39,39,45,41,41,41,45,43,43,43,48,47,47,47,48,58,54,54,54,58,58,55,55,55,58,57,22,42,56,27,47,32,41,46,42,67,64,62,51,64,31,68,79,56,27,47,55,26,37,32,29,57,63,62,12,9,15,13,8,B
55,41,41,41,47,44,44,44,47,43,43,43,48,41,41,41,48,53,48,48,48,53,54,52,52,52,54,50,21,43,41,20,48,32,30,22,51,73,79,75,49,75,21,64,61,47,23,86,51,48,33,35,36,50,50,56,13,8,15,8,15,B
55,39,39,39,44,40,40,40,44,40,40,40,43,38,38,38,43,52,45,45,45,52,53,52,52,52,53,47,26,38,32,22,47,31,34,27,34,60,84,82,50,84,29,87,58,42,29,45,47,43,33,30,56,67,59,59,15,10,10,12,13,B
55,52,52,52,50,49,49,49,50,46,46,46,49,43,43,43,49,52,48,48,48,52,53,53,53,53,53,43,48,52,49,31,52,38,33,32,48,75,74,54,48,51,48,56,48,54,48,50,53,56,16,59,42,55,56,52,13,10,13,13,12,B
55,39,39,39,42,39,39,39,42,38,38,38,43,39,39,39,43,51,47,47,47,51,53,53,53,53,53,47,27,44,33,24,45,30,27,29,31,62,75,50,52,77,26,67,64,68,29,54,60,37,38,32,34,51,58,52,9,10,6,12,12,B
55,37,37,37,35,36,36,36,35,35,35,35,37,38,38,38,37,48,47,47,47,48,51,53,53,53,51,29,22,52,40,28,34,26,33,30,36,54,54,45,46,68,43,66,58,49,20,47,55,32,30,44,41,52,67,58,14,14,10,5,8,B
55,43,43,43,47,45,45,45,47,46,46,46,49,47,47,47,49,53,51,51,51,53,53,52,52,52,53,51,23,47,55,30,50,42,30,42,47,61,63,56,54,68,42,63,64,57,31,51,57,41,39,37,42,56,48,46,11,9,12,12,6,B
55,36,36,36,33,34,34,34,33,34,34,34,36,38,38,38,36,46,48,48,48,46,49,53,53,53,49,24,20,57,48,22,24,21,23,40,30,56,59,47,45,57,36,71,61,64,23,58,49,29,31,30,50,50,56,55,6,10,6,9,6,B
55,34,34,34,30,30,30,30,30,29,29,29,33,33,33,33,33,47,46,46,46,47,50,53,53,53,50,29,17,57,38,20,24,26,24,35,26,57,61,39,41,54,44,56,67,67,19,46,48,20,20,44,44,62,58,57,9,14,9,9,10,B
55,49,49,49,48,47,47,47,48,47,47,47,49,50,50,50,49,54,55,55,55,54,54,58,58,58,54,59,43,59,48,40,52,57,40,42,54,39,41,34,55,55,47,53,66,81,41,68,60,40,49,56,54,59,54,51,10,16,9,6,13,B
55,44,44,44,46,43,43,43,46,43,43,43,46,42,42,42,46,52,47,47,47,52,53,54,54,54,53,48,31,57,36,32,52,33,34,28,44,67,65,68,51,75,26,61,64,71,27,46,55,42,38,27,39,54,53,51,9,7,12,10,12,B
55,45,45,45,45,45,45,45,45,46,46,46,46,47,47,47,46,49,52,52,52,49,50,54,54,54,50,35,35,48,56,29,47,31,36,52,48,58,61,53,45,52,43,55,47,72,35,57,52,39,40,44,39,50,55,53,10,9,10,12,12,B
55,40,40,40,44,40,40,40,44,42,42,42,46,44,44,44,46,53,51,51,51,53,53,54,54,54,53,50,21,40,52,29,46,27,30,51,37,68,65,53,45,76,25,65,58,76,20,50,54,46,31,38,41,54,58,56,7,12,15,7,5,B
55,39,39,39,38,38,38,38,38,38,38,38,40,41,41,41,40,48,48,48,48,48,50,53,53,53,50,32,26,56,43,37,37,32,32,38,43,54,57,50,39,63,42,62,61,58,29,65,49,26,37,41,44,45,61,58,13,10,6,9,7,B
55,41,41,41,44,43,43,43,44,41,41,41,44,41,41,41,44,52,48,48,48,52,54,54,54,54,54,40,34,47,30,34,59,40,40,32,33,61,55,59,52,87,30,61,61,34,32,59,59,49,36,44,39,55,67,70,10,12,15,9,13,B
55,41,41,41,42,41,41,41,42,40,40,40,43,40,40,40,43,51,48,48,48,51,53,54,54,54,53,44,30,46,29,27,37,39,33,30,39,69,57,58,53,70,35,57,58,52,34,56,51,48,42,41,41,58,65,63,12,9,8,10,11,B
55,50,50,50,53,52,52,52,53,53,53,53,53,53,53,53,53,54,52,52,52,54,53,51,51,51,53,63,48,40,55,50,51,62,68,52,54,53,45,59,53,58,56,51,52,51,54,41,52,51,56,67,57,50,57,57,15,9,13,13,8,B
55,47,47,47,52,49,49,49,52,49,49,49,53,47,47,47,53,54,49,49,49,54,54,49,49,49,54,54,41,37,48,30,56,43,32,42,54,78,82,67,42,78,49,57,71,47,33,53,44,42,40,40,49,49,55,50,10,9,7,7,8,B
55,36,36,36,34,33,33,33,34,33,33,33,35,35,35,35,35,47,45,45,45,47,50,53,53,53,50,30,26,49,29,28,25,30,25,27,33,57,53,48,43,55,33,65,64,63,24,50,52,33,35,39,38,53,63,61,15,7,14,9,12,B
55,36,36,36,31,32,32,32,31,31,31,31,33,34,34,34,33,45,45,45,45,45,48,54,54,54,48,27,25,51,28,24,22,28,24,31,29,51,54,42,51,50,35,68,59,76,17,49,48,29,33,35,39,52,61,62,14,7,8,11,8,B
55,36,36,36,32,32,32,32,32,31,31,31,34,35,35,35,34,45,46,46,46,45,48,54,54,54,48,28,19,60,47,30,26,23,18,34,33,50,54,40,41,41,42,49,48,71,23,47,51,23,18,27,52,53,60,53,8,6,6,7,14,B
55,47,47,47,50,50,50,50,50,51,51,51,52,51,51,51,52,54,53,53,53,54,53,52,52,52,53,43,29,45,58,35,52,35,33,48,55,65,65,60,54,65,41,63,68,55,34,60,49,51,48,41,53,53,49,51,1,1,1,1,1,B
