id,Overall,id,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,pozicija
2492,62,2492,53,53,53,59,57,57,57,59,58,58,58,60,54,54,54,60,48,43,43,43,48,45,36,36,36,45,59,38,36,58,50,65,67,63,56,67,79,72,75,53,79,62,51,57,48,40,35,21,54,57,55,49,21,30,36,9,15,8,10,9,V
2493,62,2493,60,60,60,61,61,61,61,61,61,61,61,62,60,60,60,62,60,59,59,59,60,59,58,58,58,59,57,58,61,66,49,61,54,40,61,66,76,74,69,49,64,60,63,70,74,54,55,51,54,62,46,62,52,59,55,14,8,12,14,16,V
2494,62,2494,51,51,51,53,53,53,53,53,54,54,54,56,57,57,57,56,60,61,61,61,60,60,60,60,60,60,57,34,53,69,45,54,47,39,63,51,60,55,53,62,68,55,70,69,61,45,66,54,56,48,49,48,65,63,61,10,13,6,12,5,B
2495,62,2495,59,59,59,62,60,60,60,62,61,61,61,61,60,60,60,61,61,59,59,59,61,60,57,57,57,60,63,58,49,58,62,60,68,67,57,61,70,67,79,62,82,61,69,68,55,64,56,63,60,61,62,62,60,55,53,9,11,11,6,13,V
2496,62,2496,54,54,54,54,56,56,56,54,57,57,57,55,59,59,59,55,56,61,61,61,56,56,60,60,60,56,36,38,54,62,33,56,34,39,64,55,62,58,60,60,58,63,46,60,74,57,68,61,59,61,44,52,61,61,54,14,12,15,13,6,V
2497,62,2497,55,55,55,60,57,57,57,60,58,58,58,60,52,52,52,60,48,44,44,44,48,45,40,40,40,45,65,49,44,60,49,67,68,65,56,61,76,77,73,43,71,54,69,56,63,44,45,24,54,53,50,49,38,25,24,6,10,6,5,12,V
2498,62,2498,52,52,52,54,52,52,52,54,52,52,52,56,54,54,54,56,60,58,58,58,60,61,59,59,59,61,59,33,62,56,33,52,33,36,54,56,76,67,68,59,68,53,82,78,64,44,58,61,48,44,45,45,56,60,55,15,16,15,7,14,B
2499,62,2499,52,52,52,52,52,52,52,52,54,54,54,53,57,57,57,53,57,61,61,61,57,58,62,62,62,58,38,44,58,65,37,54,39,34,53,58,51,53,64,56,72,47,75,69,71,49,75,61,45,54,37,51,59,61,63,13,13,7,6,7,V
2500,62,2500,39,39,39,35,35,35,35,35,34,34,34,37,38,38,38,37,51,51,51,51,51,54,60,60,60,54,33,29,55,33,26,32,30,31,35,39,54,48,48,49,52,45,70,62,76,21,50,54,24,29,42,45,68,70,68,9,11,8,7,12,B
2501,62,2501,37,37,37,33,33,33,33,33,33,33,33,35,37,37,37,35,48,51,51,51,48,51,61,61,61,51,23,22,55,42,22,26,28,22,36,31,47,65,38,51,38,33,71,49,87,18,65,59,22,32,31,42,62,63,62,9,11,8,14,15,B
2502,62,2502,60,60,60,60,60,60,60,60,57,57,57,58,50,50,50,58,42,38,38,38,42,40,35,35,35,40,53,62,58,55,53,67,63,33,40,60,68,70,62,47,58,59,58,62,68,60,43,18,65,48,49,57,20,17,16,10,13,11,14,8,N
2503,62,2503,57,57,57,59,58,58,58,59,58,58,58,60,57,57,57,60,61,59,59,59,61,61,60,60,60,61,57,52,58,62,38,63,45,49,54,63,64,70,73,68,87,55,66,59,59,33,55,60,53,50,47,65,60,61,58,10,7,11,13,15,B
2504,62,2504,55,55,55,61,58,58,58,61,58,58,58,61,54,54,54,61,54,49,49,49,54,53,46,46,46,53,55,53,50,61,32,62,53,33,55,61,91,91,73,49,75,44,59,64,43,45,58,30,49,53,42,49,36,43,49,14,11,10,12,11,V
2505,62,2505,61,61,61,60,61,61,61,60,58,58,58,58,50,50,50,58,45,40,40,40,45,43,38,38,38,43,42,60,43,52,50,63,37,37,35,62,74,77,66,61,70,66,63,64,69,55,34,18,67,48,51,58,36,20,24,6,12,9,9,11,N
2506,62,2506,57,57,57,56,57,57,57,56,58,58,58,57,59,59,59,57,59,61,61,61,59,59,61,61,61,59,44,38,69,67,39,58,43,42,66,59,62,62,62,71,66,62,73,67,57,60,76,46,56,46,54,44,60,64,60,7,13,9,13,13,V
2507,62,2507,60,60,60,58,59,59,59,58,55,55,55,54,45,45,45,54,40,34,34,34,40,38,34,34,34,38,34,59,53,46,48,64,58,65,30,58,80,79,74,56,69,71,73,46,56,64,25,18,59,40,63,55,30,14,17,8,13,9,7,15,N
2508,62,2508,45,45,45,41,42,42,42,41,41,41,41,42,45,45,45,42,52,54,54,54,52,55,61,61,61,55,32,29,66,49,31,41,31,27,42,44,47,67,45,53,48,60,65,55,70,35,61,58,23,41,45,55,63,65,60,14,14,8,11,14,B
2509,62,2509,56,56,56,56,57,57,57,56,58,58,58,58,59,59,59,58,60,61,61,61,60,60,61,61,61,60,49,41,60,65,43,62,47,40,60,58,60,68,60,55,61,61,62,67,72,51,60,58,57,58,52,43,59,64,61,5,15,11,13,15,V
2510,62,2510,52,52,52,59,56,56,56,59,58,58,58,61,60,60,60,61,64,62,62,62,64,63,60,60,60,63,64,32,50,66,33,62,53,41,61,64,73,74,67,62,72,45,74,69,63,36,57,63,55,56,33,62,60,62,59,12,8,13,16,13,B
2511,62,2511,56,56,56,61,59,59,59,61,60,60,60,61,55,55,55,61,51,48,48,48,51,48,43,43,43,48,55,57,39,62,52,72,59,48,64,69,76,74,78,51,76,61,58,45,64,43,42,29,40,56,52,60,35,32,48,12,9,6,14,13,V
2512,61,2512,40,40,40,41,40,40,40,41,43,43,43,45,49,49,49,45,54,57,57,57,54,55,59,59,59,55,36,22,57,59,21,40,26,20,64,44,62,65,44,51,46,35,69,60,69,25,67,57,22,42,24,52,62,60,57,8,11,12,5,6,B
2513,61,2513,46,46,46,43,44,44,44,43,45,45,45,46,50,50,50,46,53,57,57,57,53,55,60,60,60,55,30,23,60,57,34,42,42,32,58,54,50,68,50,51,50,60,70,65,75,30,64,58,33,37,45,53,58,60,56,14,8,8,10,14,B
2514,61,2514,57,57,57,58,59,59,59,58,60,60,60,59,59,59,59,59,53,54,54,54,53,52,50,50,50,52,46,50,53,63,57,60,59,44,60,63,70,64,63,52,63,58,63,64,63,53,45,50,62,62,38,63,40,48,37,9,7,10,14,8,V
2515,61,2515,52,52,52,54,54,54,54,54,57,57,57,55,58,58,58,55,56,60,60,60,56,56,59,59,59,56,51,44,55,69,42,56,41,42,65,60,61,44,52,62,70,57,65,37,53,50,63,56,40,62,47,60,59,63,61,10,14,6,14,6,V
2516,61,2516,57,57,57,60,60,60,60,60,61,61,61,61,60,60,60,61,57,56,56,56,57,56,51,51,51,56,49,50,47,71,55,64,52,51,62,61,71,68,64,63,63,56,57,68,54,43,55,43,59,58,56,63,48,45,58,8,14,6,9,12,V
2517,61,2517,51,51,51,55,54,54,54,55,56,56,56,57,58,58,58,57,59,59,59,59,59,58,57,57,57,58,45,44,44,64,35,58,32,34,63,62,66,67,76,48,77,47,63,73,53,48,54,55,48,51,38,50,64,62,58,8,9,6,9,14,V
2518,61,2518,41,41,41,40,40,40,40,40,40,40,40,43,44,44,44,43,55,55,55,55,55,57,59,59,59,57,30,20,51,53,31,36,22,29,44,43,68,75,41,55,72,42,71,74,70,30,62,59,25,25,39,46,60,63,59,15,8,11,14,10,B
2519,61,2519,48,48,48,55,52,52,52,55,52,52,52,57,52,52,52,57,61,55,55,55,61,60,55,55,55,60,64,29,42,53,23,61,58,55,42,60,76,73,70,55,88,45,72,73,56,28,51,57,51,44,36,57,56,59,58,15,12,12,11,15,B
2520,61,2520,61,61,61,59,61,61,61,59,61,61,61,58,59,59,59,58,52,53,53,53,52,52,51,51,51,52,38,65,63,68,45,53,41,36,59,64,66,66,66,63,75,60,68,56,58,59,43,42,59,56,65,59,32,54,46,12,12,12,12,7,V
2521,61,2521,57,57,57,60,60,60,60,60,60,60,60,60,57,57,57,60,52,50,50,50,52,50,45,45,45,50,58,54,44,69,51,60,58,60,60,59,67,68,58,55,72,68,55,60,50,53,49,28,60,59,62,62,50,37,40,5,14,9,7,11,V
2522,61,2522,60,60,60,55,58,58,58,55,55,55,55,53,48,48,48,53,38,36,36,36,38,37,35,35,35,37,33,70,63,51,50,63,41,36,32,52,56,54,57,60,68,56,66,57,56,62,33,18,62,47,71,53,21,16,21,12,12,9,15,11,N
2523,61,2523,57,57,57,61,59,59,59,61,60,60,60,62,60,60,60,62,62,61,61,61,62,61,60,60,60,61,54,38,52,63,38,60,43,46,59,60,86,87,79,63,77,57,79,86,80,53,77,52,56,60,53,62,63,52,48,11,10,13,12,11,V
2524,61,2524,54,54,54,57,56,56,56,57,58,58,58,59,59,59,59,59,60,60,60,60,60,60,59,59,59,60,55,44,63,69,41,62,43,39,66,64,67,64,62,59,66,58,61,59,60,37,63,54,39,57,48,49,53,59,63,14,7,9,7,12,V
2525,61,2525,44,44,44,44,44,44,44,44,46,46,46,47,50,50,50,47,54,57,57,57,54,54,59,59,59,54,43,23,56,51,27,48,36,28,50,54,44,37,48,53,47,43,62,70,76,25,67,54,45,49,39,59,61,61,62,10,9,15,10,8,B
2526,61,2526,38,38,38,34,34,34,34,34,33,33,33,36,37,37,37,36,50,50,50,50,50,53,59,59,59,53,25,24,55,35,25,26,26,31,29,35,56,61,48,50,42,43,75,68,77,21,60,57,23,32,30,56,60,65,62,8,15,5,5,9,B
2527,61,2527,41,41,41,37,38,38,38,37,38,38,38,39,41,41,41,39,50,52,52,52,50,53,59,59,59,53,25,26,58,47,25,29,26,28,33,39,63,59,46,51,49,45,70,64,82,33,63,56,24,39,36,51,60,62,55,15,7,15,10,7,B
2528,61,2528,51,51,51,53,52,52,52,53,54,54,54,55,57,57,57,55,58,59,59,59,58,58,57,57,57,58,48,41,54,67,45,53,41,44,62,49,60,62,57,58,71,46,52,76,64,42,60,56,51,55,42,57,60,57,56,6,8,14,7,6,V
2529,61,2529,44,44,44,52,48,48,48,52,51,51,51,55,54,54,54,55,60,57,57,57,60,60,56,56,56,60,59,14,46,62,31,56,41,25,52,54,72,71,67,61,62,32,33,64,64,21,41,59,43,53,35,51,57,61,58,8,10,6,8,7,B
2530,61,2530,59,59,59,56,57,57,57,56,55,55,55,54,49,49,49,54,40,38,38,38,40,38,36,36,36,38,35,64,62,59,46,59,42,30,38,57,67,66,59,47,58,62,69,63,70,57,34,14,57,46,57,58,24,17,16,13,10,8,13,9,N
2531,61,2531,59,59,59,57,58,58,58,57,56,56,56,56,50,50,50,56,40,36,36,36,40,38,33,33,33,38,40,65,63,62,39,57,40,39,35,57,69,67,60,57,70,52,67,69,60,54,32,11,60,46,72,59,13,14,13,13,8,13,5,8,N
2532,61,2532,52,52,52,58,55,55,55,58,57,57,57,59,57,57,57,59,60,58,58,58,60,59,58,58,58,59,65,36,44,57,34,62,40,50,56,61,69,68,71,55,62,42,71,59,69,43,59,59,62,56,35,59,60,59,57,7,15,15,6,6,B
2533,61,2533,40,40,40,36,37,37,37,36,36,36,36,38,40,40,40,38,49,52,52,52,49,52,59,59,59,52,26,27,62,44,29,35,28,31,45,37,59,55,35,47,49,43,72,54,77,21,50,63,25,29,39,45,60,63,58,14,8,11,14,6,B
2534,61,2534,60,60,60,60,61,61,61,60,58,58,58,58,51,51,51,58,44,39,39,39,44,42,34,34,34,42,39,62,58,54,54,67,42,43,40,60,77,77,65,56,78,62,63,66,34,62,40,21,58,50,63,51,19,22,23,14,13,11,11,7,N
2535,61,2535,60,60,60,56,58,58,58,56,56,56,56,55,51,51,51,55,43,43,43,43,43,42,42,42,42,42,36,65,65,50,48,58,42,31,42,60,63,62,68,59,69,59,75,68,66,58,62,25,55,52,64,56,24,25,27,13,8,11,10,6,V
2536,61,2536,59,59,59,57,59,59,59,57,56,56,56,55,47,47,47,55,38,34,34,34,38,36,31,31,31,36,33,60,47,44,53,63,48,37,37,57,76,72,73,61,57,64,55,59,63,57,37,12,61,49,62,54,10,14,18,8,12,5,5,8,N
2537,61,2537,48,48,48,52,50,50,50,52,49,49,49,53,49,49,49,53,59,55,55,55,59,59,59,59,59,59,59,30,51,43,35,58,37,34,35,60,70,68,60,57,65,35,63,69,67,35,70,59,48,43,45,50,59,62,60,7,13,13,12,15,B
2538,61,2538,44,44,44,42,44,44,44,42,47,47,47,45,52,52,52,45,50,58,58,58,50,51,60,60,60,51,44,40,67,62,40,40,47,35,59,63,29,30,28,41,50,59,42,28,55,21,69,61,21,66,31,69,64,64,57,10,9,7,9,8,B
2539,61,2539,61,61,61,63,62,62,62,63,62,62,62,64,61,61,61,64,61,58,58,58,61,60,55,55,55,60,63,59,51,66,42,61,53,43,62,64,71,73,69,60,78,59,66,72,64,49,38,45,67,57,43,56,56,62,53,16,12,10,16,15,B
2540,61,2540,60,60,60,57,58,58,58,57,57,57,57,58,55,55,55,58,51,51,51,51,51,49,50,50,50,49,48,56,59,58,53,59,43,27,47,59,62,68,47,59,48,60,65,80,90,51,60,41,60,55,56,60,41,32,31,7,9,11,9,9,N
2541,61,2541,58,58,58,59,58,58,58,59,59,59,59,59,57,57,57,59,54,52,52,52,54,53,49,49,49,53,55,54,51,62,51,60,53,49,57,60,69,66,72,57,67,64,53,74,57,58,46,30,56,54,56,60,52,51,42,11,9,13,6,6,N
2542,61,2542,46,46,46,49,46,46,46,49,47,47,47,51,49,49,49,51,59,56,56,56,59,59,57,57,57,59,61,34,57,62,31,38,48,36,49,49,70,72,70,48,74,48,71,71,54,33,53,61,37,39,45,48,56,61,56,7,8,12,10,7,V
2543,61,2543,43,43,43,42,41,41,41,42,42,42,42,43,45,45,45,43,53,54,54,54,53,56,60,60,60,56,32,29,60,50,33,39,38,35,39,48,62,60,49,52,46,42,65,61,74,28,45,58,28,35,49,49,59,68,62,8,7,8,5,11,B
2544,61,2544,59,59,59,58,58,58,58,58,57,57,57,56,49,49,49,56,40,36,36,36,40,39,33,33,33,39,36,61,68,54,47,59,42,30,40,55,78,79,72,53,68,51,71,67,61,55,28,12,60,53,60,63,16,13,16,7,9,11,8,5,N
2545,61,2545,44,44,44,45,45,45,45,45,46,46,46,47,49,49,49,47,55,56,56,56,55,57,60,60,60,57,42,26,59,57,27,45,36,29,47,58,52,62,51,58,69,41,75,48,60,29,54,62,29,38,34,50,59,62,63,13,11,13,13,13,B
2546,61,2546,58,58,58,63,62,62,62,63,63,63,63,64,59,59,59,64,53,50,50,50,53,50,43,43,43,50,58,58,41,64,43,66,56,42,61,67,74,75,68,60,81,55,53,67,55,48,45,33,60,60,48,64,35,39,32,7,9,13,6,14,V
2547,61,2547,55,55,55,58,56,56,56,58,55,55,55,59,55,55,55,59,61,57,57,57,61,60,57,57,57,60,57,38,39,54,43,62,40,31,50,61,76,79,65,59,69,64,65,75,72,53,54,57,55,44,36,45,55,58,57,9,14,5,6,10,B
2548,61,2548,61,61,61,61,61,61,61,61,60,60,60,60,56,56,56,60,48,46,46,46,48,46,42,42,42,46,58,60,60,57,49,57,46,45,59,59,70,61,59,65,67,59,62,49,61,59,29,38,70,63,70,49,40,26,22,7,7,14,13,13,V
2549,61,2549,47,47,47,52,49,49,49,52,50,50,50,53,50,50,50,53,59,55,55,55,59,59,57,57,57,59,56,27,47,53,32,53,33,40,47,56,80,77,72,52,70,45,60,64,67,40,49,57,42,39,43,55,63,58,60,10,7,11,12,8,B
2550,61,2550,54,54,54,59,57,57,57,59,58,58,58,61,58,58,58,61,60,57,57,57,60,59,55,55,55,59,60,41,49,62,44,63,54,38,59,63,78,77,74,51,69,51,61,70,65,40,38,61,57,55,48,61,53,56,50,9,15,12,14,7,B
2551,61,2551,41,41,41,38,38,38,38,38,39,39,39,40,43,43,43,40,52,54,54,54,52,54,59,59,59,54,28,23,61,52,25,27,23,26,44,42,55,64,59,56,48,43,66,53,63,23,58,60,28,34,31,54,62,63,60,10,11,10,15,8,B
2552,61,2552,59,59,59,60,59,59,59,60,58,58,58,60,52,52,52,60,45,43,43,43,45,42,39,39,39,42,52,59,52,54,53,61,49,36,47,55,74,74,76,61,75,57,67,77,60,56,77,18,64,55,57,57,34,17,13,13,10,11,8,6,N
2553,61,2553,60,60,60,61,60,60,60,61,58,58,58,61,52,52,52,61,50,44,44,44,50,48,43,43,43,48,53,54,52,53,49,63,46,57,41,58,93,94,77,54,66,58,68,73,75,51,56,24,58,55,58,48,35,30,26,6,8,6,8,11,N
2554,61,2554,52,52,52,59,55,55,55,59,57,57,57,60,57,57,57,60,60,57,57,57,60,60,55,55,55,60,63,44,45,64,31,61,68,65,59,58,78,73,82,52,78,41,73,67,58,50,48,57,54,49,38,51,53,59,57,11,14,13,7,7,V
2555,61,2555,52,52,52,49,50,50,50,49,50,50,50,51,53,53,53,51,56,58,58,58,56,57,60,60,60,57,49,44,59,61,29,38,37,30,58,46,53,63,59,59,72,61,70,67,70,47,71,56,49,51,45,60,56,60,60,12,9,6,6,13,B
2556,61,2556,56,56,56,60,58,58,58,60,57,57,57,59,50,50,50,59,49,43,43,43,49,47,38,38,38,47,54,55,35,51,52,59,53,42,46,60,90,90,84,58,74,55,35,65,55,47,50,22,55,46,50,59,32,31,29,11,11,14,9,12,N
2557,61,2557,40,40,40,34,37,37,37,34,37,37,37,36,41,41,41,36,46,52,52,52,46,49,59,59,59,49,23,22,61,36,20,19,26,24,40,52,34,31,50,62,33,41,50,48,83,14,69,48,42,39,22,65,69,55,62,7,7,7,9,12,B
2558,61,2558,54,54,54,59,58,58,58,59,59,59,59,61,57,57,57,61,54,51,51,51,54,51,45,45,45,51,62,50,40,65,52,65,51,52,60,67,60,64,58,61,63,55,55,66,53,49,42,29,48,56,54,60,50,33,47,12,11,10,6,7,V
2559,61,2559,56,56,56,60,58,58,58,60,58,58,58,59,52,52,52,59,49,44,44,44,49,46,40,40,40,46,61,59,39,59,41,61,59,42,42,60,76,72,75,52,81,54,53,61,56,52,49,24,54,57,52,61,45,27,27,8,12,15,8,9,V
2560,61,2560,40,40,40,38,38,38,38,38,39,39,39,42,43,43,43,42,52,53,53,53,52,55,60,60,60,55,34,12,65,33,24,25,32,40,39,30,65,70,44,64,34,23,31,75,86,23,80,57,50,54,34,56,58,56,61,11,16,13,9,10,B
2561,61,2561,39,39,39,40,40,40,40,40,42,42,42,44,47,47,47,44,53,55,55,55,53,54,59,59,59,54,32,16,61,50,37,46,34,29,39,51,49,54,48,58,51,32,73,64,74,15,47,65,17,52,35,60,63,56,53,8,9,7,13,12,B
2562,61,2562,40,40,40,38,38,38,38,38,38,38,38,41,41,41,41,41,49,52,52,52,49,52,60,60,60,52,27,19,63,42,22,39,23,29,49,44,58,66,49,55,46,32,67,51,86,19,72,54,26,30,36,55,56,55,62,14,9,10,13,12,B
2563,61,2563,54,54,54,56,57,57,57,56,58,58,58,58,60,60,60,58,60,62,62,62,60,60,61,61,61,60,44,35,53,68,44,63,45,45,65,64,66,69,61,60,71,62,68,58,62,41,63,59,52,53,50,60,61,64,60,12,5,6,12,8,V
2564,61,2564,55,55,55,57,57,57,57,57,59,59,59,58,59,59,59,58,57,58,58,58,57,57,55,55,55,57,50,49,55,68,36,58,41,54,63,61,61,67,66,55,56,62,59,61,61,55,55,53,45,61,56,51,45,57,58,6,6,13,14,12,V
2565,61,2565,50,50,50,56,53,53,53,56,54,54,54,57,54,54,54,57,60,57,57,57,60,60,57,57,57,60,58,35,50,55,27,59,26,27,47,55,70,77,64,58,66,33,56,68,58,42,49,61,56,52,35,56,64,60,54,10,12,8,14,8,B
2566,61,2566,49,49,49,52,50,50,50,52,51,51,51,54,53,53,53,54,60,58,58,58,60,60,60,60,60,60,57,35,57,51,39,49,54,22,52,54,63,71,63,59,61,42,76,80,67,35,66,59,47,54,28,51,61,58,58,12,10,15,15,16,B
2567,61,2567,56,56,56,60,59,59,59,60,60,60,60,60,59,59,59,60,57,55,55,55,57,56,50,50,50,56,52,55,47,65,61,65,54,56,61,69,68,60,67,53,78,50,41,60,32,53,44,54,60,50,66,52,45,53,59,16,11,12,13,12,V
2568,61,2568,47,47,47,51,48,48,48,51,47,47,47,52,47,47,47,52,59,53,53,53,59,60,59,59,59,60,60,30,57,43,32,61,44,40,33,43,69,66,61,58,64,37,61,64,57,29,57,65,54,41,44,37,62,62,64,7,8,7,13,14,B
2569,61,2569,54,54,54,61,59,59,59,61,59,59,59,60,52,52,52,60,44,39,39,39,44,40,28,28,28,40,60,55,23,57,61,64,59,45,55,66,82,81,74,42,70,58,65,49,28,51,32,27,57,55,41,53,18,18,12,14,11,13,8,6,V
2570,61,2570,57,57,57,59,58,58,58,59,59,59,59,59,58,58,58,59,56,55,55,55,56,55,52,52,52,55,56,51,55,66,44,60,57,56,62,61,70,70,56,56,69,64,59,56,54,52,64,48,50,60,60,55,34,51,58,15,6,13,11,12,V
2571,61,2571,56,56,56,61,58,58,58,61,60,60,60,61,55,55,55,61,47,43,43,43,47,44,36,36,36,44,68,60,50,71,39,70,45,65,59,50,65,70,71,55,71,58,43,51,53,52,34,23,46,61,70,42,17,28,28,9,12,12,9,11,N
2572,61,2572,59,59,59,59,59,59,59,59,57,57,57,59,52,52,52,59,46,43,43,43,46,43,38,38,38,43,58,60,44,63,49,66,45,39,51,60,68,65,50,58,55,66,40,46,65,40,32,21,60,45,60,51,35,26,27,11,14,13,6,13,V
2573,61,2573,60,60,60,52,56,56,56,52,53,53,53,52,49,49,49,52,44,45,45,45,44,44,48,48,48,44,27,60,66,51,54,47,33,32,31,61,62,59,64,57,58,63,83,74,79,43,70,22,63,45,55,54,31,45,28,14,7,7,8,12,N
2574,61,2574,59,59,59,56,57,57,57,56,55,55,55,54,48,48,48,54,39,37,37,37,39,38,36,36,36,38,33,63,64,47,52,59,50,33,36,58,68,68,62,53,70,57,67,58,58,56,51,21,60,50,59,49,17,20,16,10,6,8,11,14,N
2575,61,2575,55,55,55,59,57,57,57,59,58,58,58,59,53,53,53,59,49,46,46,46,49,47,42,42,42,47,57,47,43,61,57,64,61,41,55,62,71,73,69,56,66,53,63,53,56,35,31,23,58,54,53,45,58,31,26,5,13,5,15,15,V
2576,61,2576,60,60,60,60,59,59,59,60,58,58,58,60,54,54,54,60,50,48,48,48,50,48,44,44,44,48,60,62,42,61,49,59,60,36,50,60,69,74,63,56,64,63,37,62,73,57,64,30,63,46,50,45,33,37,32,6,8,15,10,8,V
2577,61,2577,39,39,39,36,36,36,36,36,35,35,35,38,39,39,39,38,51,51,51,51,51,54,60,60,60,54,35,23,56,41,29,31,29,30,30,37,55,53,43,52,39,45,70,62,77,20,48,60,29,28,40,45,62,67,62,6,8,15,15,14,B
2578,61,2578,52,52,52,56,56,56,56,56,58,58,58,58,60,60,60,58,58,60,60,60,58,58,58,58,58,58,46,32,56,68,38,62,42,46,65,63,64,63,57,60,60,51,56,61,65,43,62,55,50,59,48,41,46,59,66,14,14,9,12,8,V
2579,61,2579,50,50,50,54,52,52,52,54,55,55,55,56,57,57,57,56,59,60,60,60,59,60,61,61,61,60,61,33,62,63,36,54,56,30,59,61,64,64,57,47,69,37,75,61,75,35,63,59,47,64,30,59,53,66,61,8,12,6,7,7,B
2580,61,2580,52,52,52,60,58,58,58,60,57,57,57,59,50,50,50,59,45,37,37,37,45,42,30,30,30,42,57,42,33,49,41,65,52,43,42,64,86,87,84,47,86,54,41,51,30,46,31,21,59,57,53,48,17,25,22,7,8,9,6,10,V
2581,61,2581,55,55,55,59,59,59,59,59,60,60,60,60,60,60,60,60,56,55,55,55,56,54,48,48,48,54,58,45,47,65,53,58,56,54,61,64,63,63,58,59,66,59,63,67,34,55,57,47,60,63,57,58,50,44,44,6,8,13,5,10,V
2582,61,2582,60,60,60,54,57,57,57,54,54,54,54,52,48,48,48,52,37,37,37,37,37,36,36,36,36,36,31,63,63,48,46,51,37,32,41,59,55,52,54,56,65,61,67,53,66,56,32,12,72,50,60,60,31,15,19,12,14,7,8,6,N
2583,61,2583,38,38,38,34,34,34,34,34,33,33,33,36,36,36,36,36,49,49,49,49,49,53,59,59,59,53,28,20,56,42,23,25,29,23,29,31,65,69,38,48,61,35,75,53,76,15,64,57,29,30,32,52,59,63,62,13,6,8,12,6,B
2584,61,2584,53,53,53,60,58,58,58,60,59,59,59,59,53,53,53,59,46,42,42,42,46,43,36,36,36,43,57,57,38,56,37,67,48,39,56,66,70,71,72,44,86,45,59,52,38,46,34,21,57,55,46,45,36,28,29,7,14,11,10,15,V
2585,61,2585,36,36,36,29,32,32,32,29,31,31,31,30,36,36,36,30,43,50,50,50,43,46,60,60,60,46,19,22,59,42,25,19,20,16,31,41,27,28,25,50,33,43,30,27,86,19,72,59,26,31,21,58,63,62,61,12,9,8,12,12,B
2586,61,2586,55,55,55,58,58,58,58,58,60,60,60,58,58,58,58,58,51,51,51,51,51,50,46,46,46,50,47,45,52,70,52,61,54,50,67,63,65,67,58,55,78,62,59,51,47,57,40,27,50,58,56,59,44,43,48,10,11,5,8,9,V
2587,61,2587,54,54,54,55,56,56,56,55,57,57,57,58,60,60,60,58,58,61,61,61,58,58,58,58,58,58,45,49,53,68,49,54,61,59,67,64,71,62,45,50,61,50,77,75,64,50,65,55,50,53,39,63,58,59,51,12,7,8,11,15,V
2588,61,2588,60,60,60,53,56,56,56,53,53,53,53,51,48,48,48,51,40,40,40,40,40,39,41,41,41,39,31,64,69,51,59,55,40,27,34,56,51,57,45,52,47,67,64,60,68,60,54,20,58,51,67,48,19,29,29,8,9,10,13,8,N
2589,61,2589,57,57,57,61,59,59,59,61,59,59,59,60,52,52,52,60,47,42,42,42,47,43,37,37,37,43,58,54,41,62,41,64,43,34,41,67,75,74,75,55,68,65,63,60,61,54,43,21,50,50,51,53,24,23,20,14,11,8,10,13,V
2590,61,2590,63,63,63,60,60,60,60,60,57,57,57,60,55,55,55,60,56,54,54,54,56,56,53,53,53,56,47,65,63,63,63,70,67,45,57,62,67,77,68,66,61,63,47,71,67,65,40,42,52,21,70,59,55,51,42,16,12,10,13,15,V
2591,61,2591,50,50,50,44,47,47,47,44,46,46,46,46,48,48,48,46,53,55,55,55,53,55,60,60,60,55,26,34,68,48,43,36,48,34,46,55,61,62,57,57,58,63,68,60,62,31,62,61,45,40,47,57,60,62,55,10,9,11,15,13,B
2592,61,2592,42,42,42,39,39,39,39,39,39,39,39,42,43,43,43,42,53,55,55,55,53,56,60,60,60,56,27,24,52,46,21,23,29,25,52,48,80,80,56,49,42,48,59,60,82,15,66,58,28,33,35,44,58,62,61,7,7,11,14,7,B
2593,61,2593,59,59,59,60,59,59,59,60,56,56,56,59,48,48,48,59,44,36,36,36,44,41,33,33,33,41,55,63,54,45,41,61,48,32,39,58,90,88,68,59,74,52,64,70,61,48,33,14,56,49,61,54,17,14,15,12,7,13,7,7,N
2594,61,2594,55,55,55,60,58,58,58,60,59,59,59,59,54,54,54,59,46,41,41,41,46,43,34,34,34,43,58,59,45,58,56,65,57,49,51,62,72,60,84,58,90,59,66,64,33,57,38,23,48,55,56,46,21,24,23,5,13,7,6,14,V
2595,61,2595,59,59,59,60,61,61,61,60,60,60,60,61,57,57,57,61,53,51,51,51,53,52,48,48,48,52,41,59,53,60,34,62,39,35,58,60,88,85,58,50,67,59,59,68,57,58,57,36,58,59,38,60,42,43,44,9,10,12,11,6,N
2596,61,2596,56,56,56,58,57,57,57,58,58,58,58,59,55,55,55,59,52,50,50,50,52,51,48,48,48,51,54,52,50,61,43,64,37,30,60,63,69,69,68,51,75,54,61,67,65,44,45,18,56,49,48,51,47,51,50,10,12,13,9,7,V
