id,Overall,id,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,pozicija
1882,57,2966,51,51,51,55,54,54,54,55,56,56,56,55,52,52,52,55,47,44,44,44,47,45,38,38,38,45,48,47,37,62,52,56,59,54,56,53,73,67,86,49,90,60,56,65,39,57,47,25,48,52,56,54,35,31,32,11,6,5,8,6,V
1883,57,2968,51,51,51,56,55,55,55,56,55,55,55,55,49,49,49,55,44,41,41,41,44,42,37,37,37,42,48,53,42,57,43,57,39,34,44,56,71,70,84,48,84,47,72,59,29,44,50,19,56,53,56,49,56,19,19,12,11,8,9,13,V
1884,57,2969,53,53,53,55,54,54,54,55,54,54,54,55,50,50,50,55,45,42,42,42,45,43,37,37,37,43,55,53,44,58,46,59,48,43,54,58,66,67,58,38,78,59,42,54,54,40,28,26,51,50,62,50,34,31,28,10,6,11,5,14,V
1885,57,2970,57,57,57,58,58,58,58,58,56,56,56,55,47,47,47,55,39,35,35,35,39,37,31,31,31,37,41,59,46,53,48,63,46,29,34,57,75,74,73,60,80,64,61,51,62,54,25,13,49,50,59,49,17,15,10,11,8,7,6,13,N
1886,57,2972,51,51,51,53,53,53,53,53,54,54,54,55,55,55,55,55,54,55,55,55,54,54,53,53,53,54,41,45,47,64,41,59,33,39,58,58,63,54,61,49,54,60,60,74,51,45,62,37,47,50,47,41,57,59,56,6,10,8,12,12,V
1887,57,2973,56,56,56,53,54,54,54,53,50,50,50,50,42,42,42,50,37,33,33,33,37,36,32,32,32,36,31,63,42,40,53,55,35,26,25,51,75,68,68,51,71,60,51,61,65,53,28,16,58,39,58,54,28,19,11,12,14,8,6,8,N
1888,57,2975,54,54,54,54,55,55,55,54,56,56,56,55,56,56,56,55,53,54,54,54,53,52,54,54,54,52,42,41,51,57,32,61,45,33,53,54,57,69,65,60,53,60,67,73,82,52,68,48,52,58,36,62,40,53,41,8,14,14,13,9,V
1889,57,2976,57,57,57,55,55,55,55,55,55,55,55,55,53,53,53,55,45,45,45,45,45,44,44,44,44,44,48,54,66,58,46,58,31,20,53,57,58,59,47,48,52,52,73,68,80,55,52,23,57,53,54,57,31,32,29,8,14,7,8,6,V
1890,57,2977,53,53,53,56,55,55,55,56,56,56,56,57,55,55,55,57,52,51,51,51,52,51,48,48,48,51,48,45,48,58,43,57,42,41,57,59,70,66,74,53,80,59,71,69,55,48,52,42,50,58,52,51,40,45,42,10,10,13,8,10,V
1891,57,2980,56,56,56,57,57,57,57,57,56,56,56,55,50,50,50,55,42,40,40,40,42,39,35,35,35,39,57,61,48,54,55,68,45,48,47,66,42,49,58,57,60,71,48,31,35,46,31,23,54,46,58,49,26,30,27,13,7,7,6,8,N
1892,57,2981,49,49,49,51,51,51,51,51,53,53,53,53,55,55,55,53,56,57,57,57,56,57,57,57,57,57,46,32,54,64,36,55,45,53,61,52,62,61,56,54,68,56,58,53,47,39,64,56,48,54,45,44,54,64,62,12,14,5,11,15,V
1893,57,2983,56,56,56,51,53,53,53,51,51,51,51,48,44,44,44,48,35,35,35,35,35,34,35,35,35,34,28,68,60,45,43,50,38,34,33,52,50,58,62,49,68,54,67,54,63,60,42,14,53,49,63,45,28,19,15,10,9,11,10,14,N
1894,56,2985,47,47,47,51,50,50,50,51,53,53,53,54,55,55,55,54,56,57,57,57,56,56,55,55,55,56,47,40,47,67,29,51,39,32,59,53,68,65,63,57,74,45,62,70,68,30,56,51,28,59,42,54,51,52,55,15,7,14,10,8,V
1895,56,2986,54,54,54,52,52,52,52,52,51,51,51,51,45,45,45,51,38,38,38,38,38,37,36,36,36,37,31,56,54,47,43,53,34,22,45,55,66,72,73,47,59,48,62,55,67,46,49,26,55,39,52,50,21,18,15,8,11,6,14,15,N
1896,56,2987,55,55,55,56,56,56,56,56,57,57,57,57,55,55,55,57,50,49,49,49,50,49,45,45,45,49,46,55,41,63,41,53,49,45,57,59,70,71,60,49,73,53,60,66,67,46,44,24,56,60,52,55,40,42,48,8,9,13,8,12,N
1897,56,2988,48,48,48,52,50,50,50,52,51,51,51,52,51,51,51,52,56,55,55,55,56,56,57,57,57,56,56,31,41,58,30,52,65,62,45,48,56,72,80,54,57,50,54,48,76,33,56,57,53,52,40,45,60,60,56,8,12,13,7,14,V
1898,56,2990,47,47,47,49,49,49,49,49,52,52,52,52,53,53,53,52,54,55,55,55,54,54,54,54,54,54,41,31,62,60,32,55,35,38,58,57,62,59,57,51,50,50,51,60,51,31,55,53,35,57,43,50,53,53,54,11,9,7,13,6,V
1899,56,2992,55,55,55,55,55,55,55,55,53,53,53,54,47,47,47,54,43,40,40,40,43,41,38,38,38,41,46,61,35,45,40,58,42,38,42,62,73,69,71,39,66,64,53,58,69,53,31,23,51,45,50,49,45,27,24,6,7,14,10,8,N
1900,56,2993,59,59,59,55,58,58,58,55,55,55,55,53,47,47,47,53,40,38,38,38,40,38,38,38,38,38,29,60,59,49,40,57,40,29,25,58,62,66,64,57,62,63,65,60,59,57,58,19,63,52,58,52,31,17,19,9,11,10,8,7,N
1901,56,2997,55,55,55,55,54,54,54,55,51,51,51,55,48,48,48,55,48,43,43,43,48,46,42,42,42,46,57,49,53,53,27,52,21,20,45,57,69,74,64,55,65,63,65,63,65,44,44,27,57,34,36,40,31,34,32,8,7,14,7,12,V
1902,56,3000,45,45,45,48,47,47,47,48,50,50,50,50,52,52,52,50,53,54,54,54,53,53,53,53,53,53,41,28,51,63,31,49,36,36,61,50,61,64,63,52,62,54,59,62,56,36,59,49,35,50,39,49,51,49,58,5,9,6,9,6,V
1903,56,3001,54,54,54,56,56,56,56,56,54,54,54,53,46,46,46,53,41,36,36,36,41,39,32,32,32,39,44,56,40,47,45,61,41,39,39,60,70,72,66,45,87,65,36,39,35,50,28,24,55,49,50,41,28,22,24,14,12,9,13,10,N
1904,56,3002,55,55,55,52,54,54,54,52,51,51,51,50,43,43,43,50,36,32,32,32,36,35,32,32,32,35,30,59,58,39,40,56,33,29,32,48,69,73,52,56,68,54,59,46,49,52,35,19,53,51,62,48,16,16,20,6,11,11,14,10,N
1905,56,3007,50,50,50,54,53,53,53,54,54,54,54,54,50,50,50,54,46,43,43,43,46,44,40,40,40,44,56,44,46,52,45,64,49,39,51,64,62,61,52,40,72,60,42,44,54,47,38,19,40,59,66,48,31,41,47,13,6,10,11,12,V
1906,56,3008,51,51,51,54,52,52,52,54,54,54,54,55,55,55,55,55,57,56,56,56,57,56,55,55,55,56,55,44,54,62,46,62,44,45,58,59,61,58,58,62,64,57,60,53,50,41,56,56,29,52,52,54,51,53,59,6,9,14,7,6,V
1907,56,3009,48,48,48,50,50,50,50,50,51,51,51,50,51,51,51,50,51,54,54,54,51,51,55,55,55,51,38,35,49,61,31,55,42,33,45,60,55,50,62,55,76,51,52,40,62,31,60,55,40,50,45,51,53,56,52,13,11,14,11,11,V
1908,56,3010,48,48,48,54,52,52,52,54,54,54,54,55,51,51,51,55,48,46,46,46,48,47,42,42,42,47,51,38,41,62,43,55,47,46,57,57,73,68,74,46,78,48,70,48,37,36,42,27,47,54,50,50,52,36,39,14,11,12,9,15,V
1909,56,3011,51,51,51,55,53,53,53,55,53,53,53,54,49,49,49,54,50,46,46,46,50,49,46,46,46,49,45,47,44,50,33,58,36,36,40,56,78,76,74,48,66,52,57,60,53,47,48,36,48,52,46,41,44,44,44,14,5,10,5,12,V
1910,56,3012,54,54,54,50,52,52,52,50,51,51,51,50,46,46,46,50,36,36,36,36,36,34,34,34,34,34,38,54,54,52,46,50,46,37,44,53,53,54,44,54,58,55,56,42,70,48,36,17,58,48,53,51,16,18,18,15,8,15,16,12,N
1911,56,3013,54,54,54,54,56,56,56,54,55,55,55,51,46,46,46,51,35,33,33,33,35,33,30,30,30,33,33,58,50,55,42,62,33,27,27,58,67,42,70,55,65,56,64,33,39,49,22,15,56,50,40,45,21,19,12,12,10,6,6,6,N
1912,56,3014,50,50,50,54,53,53,53,54,51,51,51,55,49,49,49,55,52,46,46,46,52,50,43,43,43,50,55,39,34,43,44,62,35,42,44,57,77,78,65,45,62,58,46,61,56,34,32,52,53,50,48,39,36,41,43,13,5,12,6,11,V
1913,56,3015,48,48,48,51,51,51,51,51,52,52,52,53,53,53,53,53,53,54,54,54,53,53,53,53,53,53,43,40,48,58,30,57,32,34,54,58,59,56,53,54,54,39,52,59,60,33,51,53,45,53,36,52,52,53,52,9,14,9,10,14,V
1914,56,3018,50,50,50,54,52,52,52,54,52,52,52,56,53,53,53,56,57,55,55,55,57,56,54,54,54,56,55,35,47,58,32,60,40,40,57,58,70,73,67,55,65,57,60,68,69,29,61,45,40,46,44,60,50,51,58,11,10,10,13,9,V
1915,56,3021,54,54,54,50,52,52,52,50,50,50,50,49,44,44,44,49,34,33,33,33,34,33,30,30,30,33,36,65,65,45,45,45,40,36,39,53,55,52,52,51,66,52,63,55,47,52,29,14,55,48,74,48,14,14,13,6,14,12,6,10,N
1916,56,3022,50,50,50,53,53,53,53,53,55,55,55,55,54,54,54,55,50,49,49,49,50,49,46,46,46,49,52,44,47,60,54,55,55,51,60,58,55,64,54,55,75,54,56,48,47,32,46,28,45,64,60,63,38,45,58,6,14,12,7,14,V
1917,56,3023,49,49,49,50,51,51,51,50,53,53,53,52,55,55,55,52,51,55,55,55,51,50,53,53,53,50,44,38,48,65,41,53,39,33,62,55,54,51,56,50,54,55,57,58,71,43,71,49,45,54,43,54,45,51,47,13,10,13,10,12,V
1918,56,3026,55,55,55,51,51,51,51,51,48,48,48,50,43,43,43,50,42,39,39,39,42,41,42,42,42,41,38,63,60,35,41,51,50,41,31,54,72,75,42,40,55,43,76,67,81,47,51,32,51,48,54,57,25,29,25,6,8,9,6,13,N
1919,56,3027,54,54,54,51,52,52,52,51,49,49,49,48,41,41,41,48,35,31,31,31,35,34,30,30,30,34,26,62,42,32,55,42,32,31,28,49,78,76,63,51,68,56,70,60,50,58,34,11,61,48,63,47,23,17,15,8,6,6,7,14,N
1920,56,3029,48,48,48,52,52,52,52,52,54,54,54,53,54,54,54,53,50,52,52,52,50,50,49,49,49,50,46,39,37,67,35,54,44,44,56,61,59,46,57,51,77,52,57,33,52,34,35,52,51,53,43,54,40,57,51,13,9,12,7,5,V
1921,56,3030,57,57,57,56,55,55,55,56,54,54,54,55,47,47,47,55,43,38,38,38,43,41,37,37,37,41,45,58,53,53,42,51,35,28,40,53,79,84,60,54,54,50,60,55,72,51,32,23,55,47,48,47,23,20,19,8,11,11,11,11,V
1922,56,3031,55,55,55,53,54,54,54,53,52,52,52,51,46,46,46,51,40,37,37,37,40,38,36,36,36,38,34,64,58,47,46,55,45,33,34,55,55,60,58,51,69,53,68,57,39,56,28,15,56,48,65,44,51,20,19,11,12,14,12,8,N
1923,56,3033,54,54,54,49,50,50,50,49,46,46,46,47,38,38,38,47,36,34,34,34,36,35,37,37,37,35,22,49,57,42,30,56,31,21,19,48,77,78,69,39,59,68,86,67,77,43,72,15,52,31,49,46,21,17,15,13,6,7,9,5,N
1924,56,3034,51,51,51,52,53,53,53,52,54,54,54,53,54,54,54,53,52,54,54,54,52,51,53,53,53,51,46,43,54,64,41,61,40,47,59,52,54,56,50,53,58,58,56,53,58,42,66,45,47,52,46,46,51,54,49,12,7,6,13,14,V
1925,56,3036,49,49,49,50,51,51,51,50,53,53,53,52,55,55,55,52,54,57,57,57,54,54,57,57,57,54,34,30,48,58,30,55,30,38,53,58,54,61,62,62,69,52,59,66,66,36,66,52,46,55,39,49,59,59,49,10,5,6,15,7,V
1926,56,3037,52,52,52,53,54,54,54,53,55,55,55,54,54,54,54,54,50,51,51,51,50,49,48,48,48,49,49,46,47,59,46,56,58,54,57,60,55,48,53,56,69,62,47,52,62,47,58,35,49,57,48,55,39,49,51,13,14,12,12,6,V
1927,56,3038,51,51,51,56,53,53,53,56,55,55,55,58,55,55,55,58,59,57,57,57,59,58,58,58,58,58,66,32,58,60,32,63,34,36,55,66,61,64,76,56,65,46,64,61,64,33,68,56,52,43,39,38,51,56,57,10,7,14,12,8,V
1928,56,3039,52,52,52,55,54,54,54,55,55,55,55,55,51,51,51,55,45,42,42,42,45,43,36,36,36,43,44,56,32,59,32,60,45,22,54,56,64,73,62,45,64,44,57,47,49,48,27,37,57,44,35,47,19,34,31,9,6,6,7,6,V
1929,56,3040,54,54,54,50,52,52,52,50,49,49,49,50,44,44,44,50,42,40,40,40,42,42,40,40,40,42,30,57,54,41,44,49,45,33,40,53,70,71,59,54,53,55,62,62,63,47,28,24,50,40,59,49,40,30,28,9,9,12,11,11,N
1930,56,3041,47,47,47,47,47,47,47,47,49,49,49,49,51,51,51,49,53,55,55,55,53,54,55,55,55,54,43,36,48,67,28,48,36,35,65,45,57,64,52,52,60,63,55,46,55,32,52,45,34,45,42,45,58,58,67,14,12,6,14,14,V
1931,56,3042,54,54,54,46,49,49,49,46,45,45,45,44,39,39,39,44,36,36,36,36,36,36,42,42,42,36,24,62,71,40,51,48,27,22,21,43,54,53,51,49,46,50,64,58,80,49,51,18,50,41,56,41,49,21,18,12,12,8,12,14,N
1932,55,3045,48,48,48,51,50,50,50,51,52,52,52,52,53,53,53,52,53,54,54,54,53,53,52,52,52,53,45,35,47,60,39,46,40,35,61,49,69,67,73,51,72,53,59,58,47,41,63,50,49,53,45,51,46,58,51,8,5,6,9,11,V
1933,55,3048,53,53,53,50,51,51,51,50,49,49,49,48,42,42,42,48,36,33,33,33,36,35,32,32,32,35,31,60,59,40,42,41,41,31,31,48,73,70,69,51,68,44,66,59,61,45,30,18,54,51,59,44,22,13,11,8,13,11,13,13,N
1934,55,3049,51,51,51,51,51,51,51,51,52,52,52,52,53,53,53,52,53,54,54,54,53,53,52,52,52,53,39,48,51,61,39,48,44,36,58,56,66,65,57,49,58,63,53,74,53,58,72,44,36,45,47,43,44,56,52,12,6,9,6,6,V
1935,55,3050,54,54,54,49,51,51,51,49,49,49,49,48,42,42,42,48,36,35,35,35,36,35,37,37,37,35,30,54,56,43,44,51,33,31,29,53,57,61,52,48,57,58,61,55,74,52,62,14,54,44,58,45,27,15,20,7,5,12,9,14,N
1936,55,3051,54,54,54,52,53,53,53,52,51,51,51,50,44,44,44,50,38,35,35,35,38,37,34,34,34,37,31,57,52,44,40,45,41,31,33,52,73,73,70,53,81,47,69,51,58,51,37,20,59,46,58,45,17,23,19,13,13,8,14,8,N
1937,55,3052,50,50,50,52,52,52,52,52,54,54,54,53,54,54,54,53,52,53,53,53,52,52,53,53,53,52,43,41,53,63,32,59,45,44,55,52,52,63,56,51,56,54,63,56,51,39,57,43,48,59,52,49,60,54,47,10,7,11,9,12,V
1938,55,3054,51,51,51,55,53,53,53,55,54,54,54,55,50,50,50,55,45,42,42,42,45,43,35,35,35,43,55,53,45,56,51,59,48,45,53,54,72,62,73,43,79,58,47,61,32,46,38,27,48,51,60,46,28,33,28,14,7,13,13,10,V
1939,55,3056,55,55,55,57,57,57,57,57,57,57,57,58,54,54,54,58,51,48,48,48,51,50,46,46,46,50,54,48,55,61,52,62,57,44,57,60,66,67,57,55,62,55,58,46,49,40,42,30,54,57,56,59,46,41,49,7,6,15,13,12,V
1940,55,3057,48,48,48,51,51,51,51,51,53,53,53,53,53,53,53,53,52,52,52,52,52,52,50,50,50,52,42,32,55,61,28,54,37,38,56,56,66,67,53,54,81,46,64,54,47,31,58,46,43,60,40,42,46,44,53,6,6,8,14,8,V
1941,55,3058,54,54,54,52,53,53,53,52,52,52,52,51,47,47,47,51,36,36,36,36,36,35,33,33,33,35,27,55,53,49,52,52,51,51,44,53,66,67,65,49,63,55,67,58,60,51,52,14,53,52,51,55,17,15,16,8,7,15,7,15,N
1942,55,3059,50,50,50,53,52,52,52,53,53,53,53,55,53,53,53,55,53,52,52,52,53,52,49,49,49,52,46,44,41,59,39,55,40,37,56,57,67,65,66,50,73,50,59,70,58,38,47,37,45,52,41,51,53,50,48,12,12,10,10,12,V
1943,55,3064,53,53,53,47,50,50,50,47,47,47,47,46,42,42,42,46,39,40,40,40,39,39,43,43,43,39,25,51,61,42,34,41,41,31,22,56,63,59,47,45,39,55,68,60,83,45,65,44,55,44,44,44,32,16,17,13,13,13,11,9,N
1944,55,3066,45,45,45,53,50,50,50,53,53,53,53,54,51,51,51,54,47,45,45,45,47,45,37,37,37,45,52,42,19,60,37,54,51,58,56,56,73,72,80,41,89,46,32,53,39,44,21,29,37,56,49,50,42,48,27,14,9,12,12,9,V
1945,55,3068,51,51,51,54,52,52,52,54,52,52,52,54,48,48,48,54,45,42,42,42,45,42,38,38,38,42,51,52,43,52,48,54,43,43,44,54,68,65,73,50,75,51,51,61,53,37,37,31,47,55,51,43,41,24,19,5,6,13,13,11,V
1946,55,3072,50,50,50,55,54,54,54,55,55,55,55,55,52,52,52,55,49,47,47,47,49,48,43,43,43,48,43,40,38,56,38,64,43,34,53,62,71,69,69,50,70,49,58,54,44,41,47,39,48,48,39,49,33,42,42,8,7,10,5,5,N
1947,55,3074,50,50,50,55,53,53,53,55,54,54,54,55,52,52,52,55,51,49,49,49,51,50,46,46,46,50,53,44,40,54,36,55,45,45,52,58,72,65,65,56,64,46,56,58,52,43,45,43,51,52,45,53,44,42,41,7,5,9,6,8,V
1948,55,3076,50,50,50,51,52,52,52,51,53,53,53,53,54,54,54,53,52,54,54,54,52,52,52,52,52,52,37,34,52,66,36,56,36,39,56,56,66,59,53,55,51,54,59,53,55,38,54,45,48,50,40,42,49,54,51,5,6,6,14,15,V
1949,55,3078,53,53,53,52,52,52,52,52,49,49,49,52,46,46,46,52,45,39,39,39,45,43,36,36,36,43,38,61,49,44,40,52,51,40,31,54,68,69,57,54,70,49,76,93,60,48,29,31,46,40,60,57,21,23,24,11,12,8,9,9,N
1950,55,3080,54,54,54,49,51,51,51,49,49,49,49,47,41,41,41,47,34,31,31,31,34,33,32,32,32,33,30,58,61,41,41,47,33,31,28,45,65,62,51,55,55,54,68,45,70,51,26,13,52,54,64,44,14,13,19,10,12,12,12,6,N
1951,55,3082,53,53,53,48,50,50,50,48,48,48,48,47,42,42,42,47,34,32,32,32,34,33,32,32,32,33,30,61,58,44,37,46,40,30,29,51,54,56,54,54,63,51,68,56,62,47,28,10,51,43,52,42,24,13,13,9,11,12,14,8,N
1952,55,3086,54,54,54,55,54,54,54,55,52,52,52,55,46,46,46,55,43,38,38,38,43,41,35,35,35,41,44,53,44,52,41,55,40,38,43,48,90,89,68,41,61,54,86,67,61,47,35,28,54,45,52,53,29,15,15,12,13,8,8,11,N
1953,55,3087,54,54,54,53,55,55,55,53,54,54,54,54,54,54,54,54,54,55,55,55,54,54,54,54,54,54,41,53,47,55,32,46,45,36,48,55,63,66,67,59,72,63,62,65,59,45,58,58,56,59,43,38,53,51,47,12,13,7,6,14,V
1954,55,3088,54,54,54,47,49,49,49,47,46,46,46,46,43,43,43,46,39,40,40,40,39,39,40,40,40,39,26,57,59,50,42,34,31,29,38,54,63,73,52,44,56,58,73,57,73,41,55,36,51,34,52,40,17,25,19,6,11,9,11,11,N
1955,55,3089,49,49,49,53,52,52,52,53,54,54,54,54,53,53,53,54,51,51,51,51,51,51,48,48,48,51,38,41,40,58,30,54,35,32,56,56,74,68,70,50,65,53,65,69,54,40,51,38,46,57,44,45,42,52,48,10,10,6,9,10,V
1956,54,3091,52,52,52,50,51,51,51,50,50,50,50,49,43,43,43,49,36,34,34,34,36,34,32,32,32,34,29,54,56,45,32,55,36,34,32,54,64,61,61,54,69,53,69,52,58,44,32,17,45,45,63,42,24,12,10,7,11,10,7,12,N
1957,54,3092,47,47,47,50,49,49,49,50,51,51,51,51,53,53,53,51,51,52,52,52,51,51,50,50,50,51,43,34,47,60,28,51,42,41,57,52,61,59,68,51,64,52,63,62,62,41,51,49,41,53,42,47,36,54,50,13,11,8,13,13,V
1958,54,3093,50,50,50,55,54,54,54,55,55,55,55,55,53,53,53,55,47,46,46,46,47,45,41,41,41,45,47,46,44,60,41,57,51,39,64,60,68,62,64,52,66,50,55,40,33,36,45,30,49,56,49,52,40,36,40,6,6,14,13,8,V
1959,54,3096,52,52,52,52,53,53,53,52,51,51,51,50,45,45,45,50,39,35,35,35,39,38,33,33,33,38,33,56,53,48,41,48,32,34,34,50,67,73,64,54,81,50,75,54,34,47,34,15,55,50,58,45,35,19,18,12,9,13,11,10,N
1960,54,3097,44,44,44,46,45,45,45,46,47,47,47,48,48,48,48,48,52,52,52,52,52,53,54,54,54,53,43,29,48,60,30,51,36,33,49,53,62,56,57,47,60,46,55,54,63,28,54,45,32,40,48,48,54,56,60,10,13,10,9,9,V
1961,54,3098,53,53,53,53,54,54,54,53,52,52,52,50,43,43,43,50,36,33,33,33,36,35,30,30,30,35,26,58,44,49,40,55,31,27,25,54,71,69,76,52,80,51,62,45,39,50,26,17,53,46,57,45,26,19,11,13,12,12,13,6,N
1962,54,3099,45,45,45,51,47,47,47,51,48,48,48,52,46,46,46,52,55,50,50,50,55,55,52,52,52,55,59,41,39,42,25,48,28,25,38,48,75,76,73,54,80,20,63,64,64,24,46,54,52,48,31,51,55,55,51,14,15,12,15,10,V
1963,54,3101,44,44,44,47,46,46,46,47,45,45,45,47,44,44,44,47,52,48,48,48,52,53,52,52,52,53,44,34,55,37,29,57,39,39,32,44,64,54,64,57,74,32,63,57,39,36,55,56,47,43,49,47,50,60,58,10,6,10,6,7,V
1964,54,3102,53,53,53,48,50,50,50,48,47,47,47,47,43,43,43,47,37,35,35,35,37,36,35,35,35,36,32,57,59,40,40,47,36,20,39,50,62,64,50,53,53,56,65,57,66,52,45,19,45,43,54,44,20,20,17,14,10,7,7,6,N
1965,54,3104,50,50,50,53,52,52,52,53,51,51,51,53,46,46,46,53,43,39,39,39,43,42,36,36,36,42,50,51,42,49,45,55,48,42,44,58,71,75,58,37,73,56,44,46,44,39,35,23,46,51,51,50,40,28,28,6,14,5,6,10,V
1966,54,3106,53,53,53,53,53,53,53,53,52,52,52,53,48,48,48,53,42,39,39,39,42,41,36,36,36,41,46,53,50,52,51,52,47,43,51,50,75,75,62,47,68,51,62,55,55,47,32,22,51,51,54,51,19,30,25,10,14,11,6,10,N
1967,54,3107,49,49,49,53,52,52,52,53,51,51,51,52,45,45,45,52,42,37,37,37,42,40,33,33,33,40,48,46,33,46,43,60,44,45,37,52,75,72,73,44,78,52,44,51,43,40,33,25,50,50,51,42,19,31,27,10,11,10,11,10,V
1968,54,3109,38,38,38,37,37,37,37,37,38,38,38,40,42,42,42,40,52,52,52,52,52,54,56,56,56,54,24,22,48,51,28,26,24,21,39,38,64,59,63,67,68,33,70,66,65,21,40,63,24,28,35,43,52,57,61,5,14,8,15,12,V
1969,54,3111,53,53,53,49,51,51,51,49,48,48,48,47,41,41,41,47,34,30,30,30,34,33,29,29,29,33,28,60,59,42,42,49,39,33,30,46,62,63,60,50,79,55,68,54,39,50,35,10,55,43,63,50,13,12,20,5,10,6,9,15,N
1970,54,3113,53,53,53,55,54,54,54,55,52,52,52,53,43,43,43,53,41,35,35,35,41,39,35,35,35,39,48,52,53,47,32,59,43,34,26,53,76,75,70,50,69,47,43,53,54,51,31,14,51,47,55,41,50,13,14,7,9,12,12,12,V
1971,54,3114,51,51,51,52,53,53,53,52,55,55,55,51,53,53,53,51,43,47,47,47,43,41,42,42,42,41,56,50,46,65,49,48,58,57,52,62,41,33,50,36,69,58,33,28,44,50,55,40,63,62,58,67,38,40,31,8,10,9,6,11,V
1972,54,3115,49,49,49,52,50,50,50,52,50,50,50,52,46,46,46,52,45,42,42,42,45,44,40,40,40,44,53,45,37,49,55,53,51,38,45,56,68,72,60,35,75,49,49,58,65,41,31,24,48,51,37,51,54,33,27,10,9,14,6,8,V
1973,54,3116,48,48,48,52,52,52,52,52,53,53,53,52,50,50,50,52,45,44,44,44,45,44,39,39,39,44,40,41,36,58,41,57,48,42,56,54,67,70,66,47,74,55,48,50,43,51,42,26,44,50,43,59,36,38,38,15,8,14,15,11,V
1974,54,3117,53,53,53,52,53,53,53,52,51,51,51,50,44,44,44,50,37,34,34,34,37,35,32,32,32,35,29,54,52,47,36,54,34,29,28,55,69,69,65,54,74,48,54,59,55,51,35,14,49,44,53,51,17,19,12,8,5,12,9,11,N
1975,54,3119,53,53,53,47,49,49,49,47,45,45,45,45,39,39,39,45,35,32,32,32,35,34,34,34,34,34,33,60,59,38,41,43,38,33,25,49,59,56,44,46,58,55,66,56,64,51,34,12,51,42,64,47,35,15,15,9,9,14,11,13,N
1976,54,3121,52,52,52,49,49,49,49,49,47,47,47,47,40,40,40,47,35,32,32,32,35,34,33,33,33,34,24,59,59,40,42,54,31,24,19,53,59,64,73,39,66,45,66,69,69,44,44,16,48,41,49,42,14,13,19,12,6,12,13,12,N
1977,53,3123,48,48,48,51,50,50,50,51,50,50,50,52,48,48,48,52,50,47,47,47,50,48,45,45,45,48,50,32,39,58,37,53,43,32,44,52,65,62,55,55,71,53,63,55,49,31,49,42,56,40,45,41,44,39,42,8,11,14,7,11,V
1978,53,3124,47,47,47,51,49,49,49,51,51,51,51,53,50,50,50,53,46,45,45,45,46,45,40,40,40,45,50,44,46,61,23,45,38,45,59,52,63,67,62,47,70,36,51,58,54,29,39,24,48,54,46,51,30,41,36,14,14,7,10,12,V
1979,53,3125,52,52,52,50,51,51,51,50,49,49,49,48,43,43,43,48,36,32,32,32,36,34,30,30,30,34,32,58,59,45,37,53,34,30,32,44,56,64,52,55,57,47,66,56,41,50,27,19,52,47,63,47,18,16,13,14,9,6,14,8,N
1980,53,3126,47,47,47,51,50,50,50,51,51,51,51,52,51,51,51,52,50,48,48,48,50,49,44,44,44,49,42,41,40,55,37,47,43,35,54,54,68,69,60,51,74,46,58,67,43,38,36,40,48,53,49,56,41,45,43,14,14,7,13,12,V
1981,53,3128,49,49,49,53,52,52,52,53,51,51,51,52,46,46,46,52,41,37,37,37,41,39,32,32,32,39,48,57,33,42,37,62,42,38,33,51,61,61,52,37,78,52,43,67,40,47,37,25,52,62,54,46,32,27,21,6,14,12,7,9,N
1982,53,3129,47,47,47,50,50,50,50,50,52,52,52,51,52,52,52,51,49,49,49,49,49,48,44,44,44,48,36,41,37,59,39,51,41,37,56,55,64,60,67,49,71,50,53,54,40,46,39,48,42,51,38,38,43,44,42,11,7,11,6,11,V
1983,53,3130,52,52,52,52,51,51,51,52,51,51,51,51,46,46,46,51,41,39,39,39,41,39,36,36,36,39,50,56,41,49,53,56,51,35,48,55,68,60,54,33,69,60,41,51,69,55,28,22,45,49,51,48,29,29,25,8,7,11,9,12,N
1984,53,3132,46,46,46,50,49,49,49,50,52,52,52,51,49,49,49,51,43,43,43,43,43,42,39,39,39,42,46,39,44,59,42,51,51,48,54,55,66,55,62,48,69,41,49,40,55,33,51,21,39,59,45,58,17,39,42,6,15,9,8,13,V
1985,53,3133,48,48,48,50,50,50,50,50,51,51,51,52,51,51,51,52,51,52,52,52,51,50,52,52,52,50,39,40,50,58,30,62,34,33,56,56,65,60,56,50,83,50,69,55,68,35,60,41,29,51,50,38,49,49,52,8,10,5,8,12,V
1986,53,3135,56,56,56,53,53,53,53,53,52,52,52,52,48,48,48,52,46,44,44,44,46,46,46,46,46,46,45,53,62,48,54,54,52,42,45,51,69,70,63,48,69,64,59,59,72,56,54,36,52,47,48,53,36,35,35,13,7,7,8,14,N
