Overall,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,pozicija
60,52,52,52,48,50,50,50,48,52,52,52,48,56,56,56,48,52,58,58,58,52,53,59,59,59,53,34,51,62,63,53,46,51,60,59,59,31,33,55,50,68,61,73,62,69,55,48,56,44,53,54,52,57,65,59,16,10,9,6,7,V
60,51,51,51,56,55,55,55,56,57,57,57,58,58,58,58,58,59,58,58,58,59,58,55,55,55,58,54,40,41,61,41,60,40,42,58,63,65,62,60,59,70,45,55,67,61,42,55,56,53,57,46,55,55,57,56,8,8,14,14,5,V
60,53,53,53,53,56,56,56,53,58,58,58,55,59,59,59,55,50,55,55,55,50,50,50,50,50,50,11,43,41,70,45,61,59,56,66,63,62,65,58,58,69,58,57,62,64,42,40,40,46,56,53,60,43,51,53,15,10,10,16,8,V
60,56,56,56,58,57,57,57,58,59,59,59,59,57,57,57,59,51,51,51,51,51,50,48,48,48,50,59,54,58,65,40,60,60,40,61,60,60,61,81,57,86,59,58,60,65,48,64,30,50,60,52,58,26,48,45,12,5,6,13,6,V
60,51,51,51,51,53,53,53,51,54,54,54,54,59,59,59,54,58,62,62,62,58,57,61,61,61,57,45,33,52,65,37,55,44,48,62,65,46,47,38,59,71,60,75,79,72,54,77,63,49,45,38,64,57,58,54,11,16,13,16,11,V
60,51,51,51,58,56,56,56,58,59,59,59,58,55,55,55,58,47,45,45,45,47,45,39,39,39,45,44,50,47,66,44,63,55,44,57,65,73,69,78,46,83,48,77,54,33,36,37,22,43,64,52,60,22,42,39,10,12,15,9,11,V
60,55,55,55,58,58,58,58,58,59,59,59,57,55,55,55,57,47,46,46,46,47,45,41,41,41,45,47,50,47,59,39,65,62,45,52,61,68,63,75,48,70,61,58,58,54,62,44,37,53,62,39,39,30,33,33,13,12,12,8,7,V
60,54,54,54,58,57,57,57,58,59,59,59,58,55,55,55,58,49,48,48,48,49,47,43,43,43,47,47,48,40,61,54,64,55,48,55,65,72,68,77,52,76,54,65,59,58,52,47,28,49,58,40,57,46,34,31,8,9,14,7,10,V
60,55,55,55,61,59,59,59,61,61,61,61,60,58,58,58,60,52,51,51,51,52,49,45,45,45,49,56,58,37,63,46,63,63,59,61,64,68,63,78,50,86,57,80,59,38,59,52,44,56,63,54,65,55,34,32,12,12,10,13,14,V
60,56,56,56,60,58,58,58,60,59,59,59,60,55,55,55,60,53,51,51,51,53,51,48,48,48,51,61,59,41,66,49,62,44,50,53,57,71,65,69,52,65,49,61,54,56,47,56,42,59,57,50,51,61,36,36,5,14,11,11,15,V
60,50,50,50,52,51,51,51,52,53,53,53,53,54,54,54,53,56,58,58,58,56,57,60,60,60,57,38,38,62,64,28,57,38,35,58,64,62,65,59,49,58,42,62,54,61,38,72,56,42,41,47,42,53,62,61,7,8,8,10,9,V
60,58,58,58,60,59,59,59,60,58,58,58,60,57,57,57,60,53,51,51,51,53,52,47,47,47,52,65,55,49,56,51,60,48,50,58,63,67,62,48,60,49,54,39,62,67,57,55,48,62,57,52,45,20,46,43,7,7,12,5,8,V
60,61,61,61,60,61,61,61,60,61,61,61,60,59,59,59,60,54,56,56,56,54,53,54,54,54,53,47,55,53,58,60,62,68,63,64,68,65,69,75,64,70,66,63,55,65,53,74,49,63,54,69,67,50,47,43,16,10,10,7,9,V
60,55,55,55,58,56,56,56,58,57,57,57,59,58,58,58,59,61,61,61,61,61,61,62,62,62,61,59,31,58,64,33,59,37,35,62,62,75,75,69,59,71,65,68,60,75,45,68,58,53,54,45,49,58,64,56,8,8,10,13,11,V
60,55,55,55,57,55,55,55,57,55,55,55,58,52,52,52,58,54,49,49,49,54,52,49,49,49,52,57,45,50,54,42,56,39,37,44,58,80,85,67,56,67,55,64,77,77,42,58,34,48,54,43,52,42,43,36,7,10,6,15,9,V
60,55,55,55,60,58,58,58,60,58,58,58,58,50,50,50,58,47,39,39,39,47,45,35,35,35,45,54,52,35,55,40,65,45,48,32,62,82,80,76,43,78,60,36,57,41,63,32,22,56,54,46,52,27,31,34,13,5,6,15,14,V
60,54,54,54,56,56,56,56,56,56,56,56,57,58,58,58,57,60,61,61,61,60,60,62,62,62,60,46,46,48,54,42,59,44,39,51,65,59,59,51,60,61,43,63,76,75,48,66,66,59,57,52,40,65,62,58,9,10,12,11,10,V
60,53,53,53,58,56,56,56,58,58,58,58,58,55,55,55,58,53,51,51,51,53,52,46,46,46,52,54,48,41,62,53,61,48,42,56,61,74,69,87,52,87,53,54,53,42,47,49,48,50,56,49,53,43,43,44,14,11,7,13,14,V
60,53,53,53,59,57,57,57,59,57,57,57,59,52,52,52,59,47,42,42,42,47,44,36,36,36,44,58,41,38,56,45,66,44,46,49,64,74,67,74,56,70,56,70,54,44,38,37,21,57,55,48,53,15,31,39,6,10,7,11,14,V
60,49,49,49,52,51,51,51,52,54,54,54,54,56,56,56,54,55,59,59,59,55,55,58,58,58,55,45,31,55,67,28,56,49,37,63,61,59,62,56,57,55,43,65,55,73,33,65,50,39,55,44,55,55,58,55,14,11,7,11,12,V
60,53,53,53,58,57,57,57,58,59,59,59,58,56,56,56,58,51,50,50,50,51,50,46,46,46,50,51,52,50,69,48,63,52,46,60,68,69,62,60,42,58,52,50,41,39,41,40,26,47,61,52,62,41,51,57,11,6,10,6,6,V
60,52,52,52,56,56,56,56,56,58,58,58,59,59,59,59,59,59,58,58,58,59,58,55,55,55,58,49,45,49,63,46,59,51,43,59,58,68,68,63,54,81,52,66,79,49,41,51,56,50,66,52,62,54,58,56,7,8,15,9,15,V
60,56,56,56,58,57,57,57,58,58,58,58,59,54,54,54,59,47,45,45,45,47,44,38,38,38,44,55,56,42,60,55,58,56,37,56,61,70,65,65,61,78,56,52,63,54,48,57,25,54,53,53,46,32,22,25,8,9,10,7,11,V
60,56,56,56,58,58,58,58,58,58,58,58,59,58,58,58,59,58,60,60,60,58,58,59,59,59,58,48,53,46,64,16,62,55,43,60,65,70,61,66,63,62,61,61,54,69,20,71,57,55,55,42,50,42,66,63,16,14,9,9,11,V
60,56,56,56,58,58,58,58,58,59,59,59,58,56,56,56,58,49,48,48,48,49,48,43,43,43,48,46,53,45,60,30,58,33,36,56,60,75,72,66,54,66,61,57,59,66,55,39,44,56,62,41,64,34,30,33,15,16,13,16,8,V
60,55,55,55,56,56,56,56,56,57,57,57,56,58,58,58,56,59,60,60,60,59,60,60,60,60,60,45,48,55,62,53,58,49,48,52,58,61,60,71,64,76,52,65,68,62,56,59,60,54,55,44,58,59,66,60,9,10,13,14,15,V
60,52,52,52,57,54,54,54,57,56,56,56,58,57,57,57,58,60,58,58,58,60,59,58,58,58,59,66,55,50,59,43,57,42,49,57,58,66,63,62,52,61,42,64,68,59,48,60,50,45,60,44,55,67,64,57,11,8,7,6,10,V
60,53,53,53,55,55,55,55,55,57,57,57,57,58,58,58,57,60,62,62,62,60,61,62,62,62,61,42,33,54,60,46,57,33,39,51,59,69,66,60,60,67,44,48,71,71,48,79,74,62,58,47,54,58,60,58,12,8,13,10,9,V
59,53,53,53,56,55,55,55,56,57,57,57,57,57,57,57,57,56,57,57,57,56,55,54,54,54,55,48,50,37,60,39,56,46,48,60,56,63,66,69,55,61,51,54,68,68,50,63,54,55,59,40,54,51,54,51,13,10,10,15,11,V
59,49,49,49,56,54,54,54,56,57,57,57,57,55,55,55,57,49,48,48,48,49,47,42,42,42,47,41,43,34,69,34,61,41,46,61,63,72,71,81,44,86,42,56,63,50,40,42,24,47,51,49,54,39,41,39,13,7,6,8,10,V
59,52,52,52,57,57,57,57,57,57,57,57,58,52,52,52,58,45,41,41,41,45,42,34,34,34,42,53,50,35,58,37,64,41,30,49,58,66,67,57,58,75,52,37,53,40,37,28,21,55,61,51,59,35,25,22,14,12,9,12,8,V
59,57,57,57,60,59,59,59,60,59,59,59,59,58,58,58,59,55,55,55,55,55,54,53,53,53,54,60,59,40,64,55,59,60,57,65,60,67,62,63,60,69,62,50,37,51,60,60,46,55,55,59,63,51,60,52,13,8,13,11,13,V
59,58,58,58,60,58,58,58,60,58,58,58,60,56,56,56,60,56,55,55,55,56,55,53,53,53,55,59,53,45,62,45,58,47,48,59,60,77,84,79,62,81,56,71,66,82,52,65,45,51,44,49,60,46,46,39,5,13,6,10,10,V
59,54,54,54,58,56,56,56,58,56,56,56,58,52,52,52,58,48,44,44,44,48,46,38,38,38,46,59,53,44,57,54,63,56,48,51,59,72,65,74,40,74,57,37,66,46,51,37,28,55,54,59,49,32,35,33,11,16,10,9,11,V
59,56,56,56,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,48,46,61,61,43,63,45,48,58,66,59,59,60,57,61,57,65,62,60,49,60,47,55,50,50,52,53,60,61,11,10,14,7,11,V
59,54,54,54,59,57,57,57,59,58,58,58,58,52,52,52,58,45,41,41,41,45,43,35,35,35,43,51,51,42,58,51,63,50,49,50,61,75,73,76,46,93,55,74,50,34,56,33,28,54,56,52,52,24,24,29,6,8,13,11,6,V
59,53,53,53,56,55,55,55,56,56,56,56,58,55,55,55,58,55,52,52,52,55,54,50,50,50,54,53,46,44,62,27,63,43,30,53,52,67,70,62,56,64,52,63,68,65,41,51,50,57,53,35,63,31,50,53,13,12,13,13,7,V
59,54,54,54,57,56,56,56,57,57,57,57,58,59,59,59,58,61,62,62,62,61,61,61,61,61,61,54,52,48,71,44,56,52,44,62,62,68,59,65,50,82,59,68,64,62,53,63,62,45,52,48,56,56,67,66,15,6,14,8,9,V
59,50,50,50,52,51,51,51,52,52,52,52,54,55,55,55,54,56,57,57,57,56,55,57,57,57,55,48,36,47,58,38,56,49,47,58,54,64,62,57,49,60,57,71,74,73,44,68,54,44,55,37,40,55,57,52,15,14,12,12,9,V
59,58,58,58,58,58,58,58,58,58,58,58,59,57,57,57,59,57,56,56,56,57,57,56,56,56,57,59,53,54,64,56,59,56,60,60,63,65,61,66,60,57,65,53,55,64,46,55,35,53,56,60,59,61,58,61,7,8,15,7,12,V
59,52,52,52,56,53,53,53,56,54,54,54,57,54,54,54,57,60,57,57,57,60,59,58,58,58,59,61,43,49,60,38,56,35,32,49,52,67,77,59,58,55,40,64,68,67,41,69,55,53,52,39,47,53,61,58,10,7,14,11,14,V
59,51,51,51,53,54,54,54,53,56,56,56,54,58,58,58,54,57,59,59,59,57,58,56,56,56,58,39,32,45,68,29,46,33,42,66,46,71,76,54,68,84,66,57,47,39,61,60,66,53,59,42,61,53,61,59,14,14,14,6,9,V
59,51,51,51,51,53,53,53,51,54,54,54,52,56,56,56,52,53,58,58,58,53,53,59,59,59,53,44,37,55,66,38,60,47,49,59,65,34,38,33,58,61,58,62,32,60,51,61,56,52,47,52,51,59,61,60,7,13,12,14,9,V
59,57,57,57,56,57,57,57,56,57,57,57,58,57,57,57,58,57,58,58,58,57,57,59,59,59,57,52,44,64,63,45,55,56,36,59,60,68,67,57,56,61,62,77,68,73,54,70,57,57,53,48,54,55,48,52,5,9,9,6,8,V
59,51,51,51,56,55,55,55,56,56,56,56,58,56,56,56,58,57,56,56,56,57,55,52,52,52,55,49,41,39,58,38,66,55,38,54,64,66,66,68,52,66,54,60,76,60,42,60,57,47,52,47,51,38,56,50,11,11,8,9,8,V
59,60,60,60,59,58,58,58,59,55,55,55,58,49,49,49,58,46,42,42,42,46,44,42,42,42,44,57,58,60,52,51,61,58,43,43,59,76,78,75,49,60,65,65,58,79,44,53,20,59,46,54,54,40,25,20,14,14,11,6,5,V
59,57,57,57,55,57,57,57,55,57,57,57,55,52,52,52,55,38,37,37,37,38,36,31,31,31,36,33,60,52,63,49,50,49,44,48,52,71,69,56,58,76,61,75,58,57,55,25,11,53,64,64,47,12,16,14,14,8,5,15,11,V
59,56,56,56,60,58,58,58,60,58,58,58,59,55,55,55,59,59,54,54,54,59,57,51,51,51,57,56,51,37,56,47,61,56,57,43,58,82,84,83,56,76,66,32,74,60,57,54,57,49,57,45,52,46,52,48,8,6,7,13,13,V
59,56,56,56,57,56,56,56,57,56,56,56,58,52,52,52,58,47,43,43,43,47,45,37,37,37,45,62,57,44,59,62,53,59,42,58,61,70,72,52,49,81,68,48,53,43,46,31,25,54,51,60,55,29,35,31,12,7,6,7,6,V
59,56,56,56,58,58,58,58,58,58,58,58,58,54,54,54,58,44,42,42,42,44,41,34,34,34,41,56,59,41,59,52,59,61,64,54,61,64,61,56,52,50,65,41,62,48,63,41,25,55,56,47,44,23,24,16,16,15,14,7,12,V
59,48,48,48,51,51,51,51,51,52,52,52,53,54,54,54,53,56,57,57,57,56,56,57,57,57,56,40,32,51,61,29,59,40,41,53,62,66,55,67,61,69,50,60,64,65,30,58,54,35,47,43,46,52,58,57,14,9,15,6,8,V
59,53,53,53,57,56,56,56,57,56,56,56,57,52,52,52,57,49,45,45,45,49,47,41,41,41,47,53,52,42,60,50,65,47,40,46,62,68,64,62,42,63,56,54,59,47,41,37,26,54,55,51,57,31,41,47,11,9,7,13,11,V
59,55,55,55,52,55,55,55,52,56,56,56,53,58,58,58,53,51,57,57,57,51,51,57,57,57,51,51,51,58,67,45,52,55,50,60,58,35,38,34,61,60,67,68,40,74,59,64,56,50,64,67,60,60,46,45,9,13,12,7,10,V
59,55,55,55,57,57,57,57,57,58,58,58,57,57,57,57,57,51,52,52,52,51,50,48,48,48,50,52,52,48,62,51,60,56,52,63,62,57,59,70,60,68,63,56,54,54,46,47,33,48,62,55,64,45,48,47,11,12,7,9,15,V
59,53,53,53,55,55,55,55,55,57,57,57,55,58,58,58,55,53,56,56,56,53,53,54,54,54,53,49,39,59,67,45,49,39,39,59,66,61,54,62,63,70,49,55,44,70,49,56,54,49,62,39,62,40,49,49,7,11,6,9,9,V
59,45,45,45,49,48,48,48,49,50,50,50,52,53,53,53,52,58,58,58,58,58,58,56,56,56,58,39,26,43,54,34,53,36,34,47,57,65,67,66,61,69,42,59,86,53,37,72,66,36,47,40,60,55,55,53,6,6,14,13,7,V
59,60,60,60,56,58,58,58,56,57,57,57,57,58,58,58,57,57,58,58,58,57,57,58,58,58,57,37,63,63,61,44,53,39,33,55,54,64,63,77,61,73,59,74,92,72,49,66,54,63,53,64,55,55,49,52,11,13,14,7,10,V
59,53,53,53,58,55,55,55,58,57,57,57,57,56,56,56,57,55,54,54,54,55,54,52,52,52,54,70,49,45,64,48,59,72,69,60,59,64,60,63,52,63,57,57,40,60,60,59,53,47,55,57,57,37,57,55,15,10,14,5,8,V
59,53,53,53,56,56,56,56,56,58,58,58,57,58,58,58,57,55,55,55,55,55,54,53,53,53,54,49,36,53,65,45,59,42,40,60,62,61,63,65,56,61,59,55,55,59,44,58,48,53,63,54,53,38,54,59,14,7,13,11,12,V
59,46,46,46,50,49,49,49,50,52,52,52,53,55,55,55,53,56,58,58,58,56,55,55,55,55,55,42,25,49,65,25,53,36,31,56,58,58,65,66,56,83,46,41,64,64,33,65,59,40,52,44,49,46,57,53,6,14,12,10,12,V
59,55,55,55,59,57,57,57,59,58,58,58,57,51,51,51,57,45,44,44,44,45,42,41,41,41,42,50,54,41,55,41,63,39,30,51,60,72,75,80,56,71,50,56,45,71,48,51,24,54,54,50,55,42,24,21,11,9,6,15,5,V
59,50,50,50,53,52,52,52,53,55,55,55,54,58,58,58,54,56,59,59,59,56,56,56,56,56,56,46,44,41,67,51,56,36,37,64,57,58,60,53,57,65,65,63,60,61,61,63,55,23,63,36,59,53,59,58,8,7,8,14,6,V
59,56,56,56,57,58,58,58,57,57,57,57,57,55,55,55,57,48,49,49,49,48,46,44,44,44,46,41,51,47,64,45,61,46,43,52,59,68,66,55,57,71,58,63,59,48,48,63,44,59,51,49,51,32,34,28,10,15,10,14,11,V
59,55,55,55,58,55,55,55,58,55,55,55,57,50,50,50,57,49,45,45,45,49,48,44,44,44,48,59,47,49,51,49,62,46,38,51,57,81,89,80,44,59,54,40,48,79,45,45,29,51,53,60,52,34,39,38,12,9,12,9,11,V
59,54,54,54,56,56,56,56,56,57,57,57,57,57,57,57,57,56,56,56,56,56,55,53,53,53,55,45,49,41,60,42,55,47,45,58,60,69,64,64,62,66,54,58,66,62,48,37,56,54,54,41,57,57,53,45,15,16,10,7,13,V
59,53,53,53,56,56,56,56,56,58,58,58,57,57,57,57,57,55,56,56,56,55,55,54,54,54,55,48,42,46,63,30,58,37,35,59,64,62,67,71,55,76,53,61,56,62,48,62,46,52,60,38,45,50,55,56,7,11,13,13,5,V
58,51,51,51,54,53,53,53,54,55,55,55,55,56,56,56,55,56,56,56,56,56,56,55,55,55,56,51,31,50,63,38,58,52,41,60,60,60,63,60,55,71,59,62,59,55,50,58,48,50,53,46,56,53,59,58,10,14,15,10,12,V
58,53,53,53,58,56,56,56,58,56,56,56,57,50,50,50,57,41,36,36,36,41,37,27,27,27,37,57,57,32,55,48,62,64,66,45,60,70,66,76,43,83,60,34,59,38,59,36,19,52,52,51,54,12,15,13,13,10,12,13,12,V
58,51,51,51,55,54,54,54,55,55,55,55,56,53,53,53,56,55,53,53,53,55,54,52,52,52,54,51,38,48,60,31,56,37,38,49,57,74,74,68,54,71,48,62,56,58,35,55,52,56,55,38,42,46,50,49,12,9,7,14,12,V
58,55,55,55,57,56,56,56,57,57,57,57,57,56,56,56,57,55,55,55,55,55,55,55,55,55,55,51,46,54,63,52,58,62,48,60,60,64,67,83,60,80,51,71,57,70,45,62,45,56,50,47,44,49,50,57,14,13,5,13,6,V
58,53,53,53,56,56,56,56,56,58,58,58,57,57,57,57,57,52,51,51,51,52,50,45,45,45,50,48,48,34,67,46,57,53,40,66,62,65,68,67,50,75,71,43,52,42,62,37,34,44,55,44,63,48,48,47,15,11,15,7,8,V
58,51,51,51,51,52,52,52,51,52,52,52,53,54,54,54,53,55,57,57,57,55,56,57,57,57,56,45,40,54,60,38,52,41,47,57,58,57,55,59,60,66,57,63,54,50,37,63,54,50,46,49,57,55,59,62,13,8,6,6,10,V
58,55,55,55,57,56,56,56,57,56,56,56,57,49,49,49,57,43,39,39,39,43,40,35,35,35,40,54,55,52,53,45,57,45,39,41,57,71,73,68,52,73,51,72,63,52,53,56,17,57,56,62,55,23,17,17,14,15,7,15,7,V
58,53,53,53,57,56,56,56,57,56,56,56,57,51,51,51,57,44,41,41,41,44,42,35,35,35,42,54,53,39,56,48,62,54,48,51,59,69,67,60,54,65,51,44,47,45,53,37,27,52,53,52,56,24,27,25,7,12,13,9,10,V
58,56,56,56,57,58,58,58,57,58,58,58,57,57,57,57,57,51,52,52,52,51,51,49,49,49,51,50,54,52,66,53,64,59,54,65,62,59,64,56,54,67,67,55,35,51,50,42,36,48,56,59,64,42,55,52,5,9,7,8,6,V
58,45,45,45,49,49,49,49,49,52,52,52,52,56,56,56,52,56,59,59,59,56,55,56,56,56,55,35,29,40,63,25,51,34,39,61,59,61,63,59,56,65,48,71,69,59,42,58,63,30,58,41,60,58,59,46,14,11,10,11,8,V
58,53,53,53,57,56,56,56,57,57,57,57,57,56,56,56,57,55,53,53,53,55,54,49,49,49,54,52,50,44,61,48,59,50,52,54,57,68,67,78,50,76,53,53,67,51,54,39,53,55,56,51,56,44,52,47,15,10,14,15,9,V
58,48,48,48,55,54,54,54,55,56,56,56,57,54,54,54,57,51,49,49,49,51,49,43,43,43,49,42,41,35,58,44,62,47,41,55,59,74,75,68,52,81,44,53,66,36,37,48,31,44,62,46,56,44,43,42,8,9,13,7,9,V
58,57,57,57,59,58,58,58,59,58,58,58,59,56,56,56,59,55,53,53,53,55,54,52,52,52,54,56,57,53,60,45,58,59,53,62,62,75,69,70,53,69,53,65,59,49,50,65,38,57,54,54,47,51,51,51,10,10,6,8,8,V
58,59,59,59,59,60,60,60,59,60,60,60,58,57,57,57,58,53,54,54,54,53,53,54,54,54,53,43,61,54,64,39,56,36,37,59,55,76,74,73,56,80,58,66,42,58,57,60,45,64,61,51,44,56,53,50,6,10,14,13,16,V
58,55,55,55,55,56,56,56,55,57,57,57,55,56,56,56,55,53,54,54,54,53,52,52,52,52,52,42,48,49,59,41,53,40,40,59,59,67,69,72,55,66,60,59,62,65,61,68,56,51,56,58,47,43,44,42,14,12,13,10,6,V
58,52,52,52,57,55,55,55,57,55,55,55,56,50,50,50,56,45,41,41,41,45,44,37,37,37,44,46,51,41,51,45,61,50,39,53,57,82,74,80,46,73,45,58,57,45,47,37,24,53,53,44,57,28,31,34,14,14,11,8,14,V
58,52,52,52,56,55,55,55,56,56,56,56,57,52,52,52,57,48,45,45,45,48,47,40,40,40,47,43,50,36,61,35,59,41,36,57,56,80,72,72,53,79,54,58,57,42,33,38,22,53,52,40,57,36,38,43,7,7,9,10,5,V
58,52,52,52,56,55,55,55,56,56,56,56,57,52,52,52,57,47,43,43,43,47,44,35,35,35,44,47,52,37,60,47,58,43,38,53,60,68,69,80,47,94,59,48,75,29,40,33,22,53,53,59,59,42,27,26,9,14,13,8,7,V
58,53,53,53,54,55,55,55,54,56,56,56,55,57,57,57,55,52,54,54,54,52,51,51,51,51,51,42,49,42,65,32,52,63,55,62,55,59,61,65,55,67,62,63,66,62,58,65,42,53,57,65,52,46,47,50,13,10,13,14,12,V
58,58,58,58,58,57,57,57,58,55,55,55,56,48,48,48,56,43,41,41,41,43,41,40,40,40,41,49,62,53,47,44,60,32,32,47,59,74,70,69,56,71,55,68,54,67,49,47,19,59,47,61,42,58,16,13,8,14,6,11,13,V
58,55,55,55,56,56,56,56,56,56,56,56,57,54,54,54,57,48,49,49,49,48,47,46,46,46,47,51,47,56,56,49,59,70,58,63,58,68,79,59,60,56,65,73,67,70,58,79,23,38,57,47,55,46,26,29,14,5,14,15,8,V
58,54,54,54,57,55,55,55,57,55,55,55,57,51,51,51,57,47,43,43,43,47,46,40,40,40,46,58,56,52,56,43,60,45,35,51,59,66,73,49,43,47,51,64,51,40,41,45,23,56,52,41,50,31,41,36,11,9,13,8,12,V
58,57,57,57,58,57,57,57,58,57,57,57,58,56,56,56,58,56,53,53,53,56,55,51,51,51,55,46,52,49,53,46,59,68,65,50,56,71,78,68,65,62,51,60,81,68,52,54,55,58,52,58,52,21,52,53,15,8,13,10,12,V
58,51,51,51,55,54,54,54,55,56,56,56,57,57,57,57,57,55,56,56,56,55,54,51,51,51,54,51,45,42,65,37,57,41,37,64,58,69,63,68,54,67,52,51,65,58,41,54,53,45,56,32,63,49,48,46,9,11,9,12,13,V
58,49,49,49,52,51,51,51,52,53,53,53,53,54,54,54,53,55,56,56,56,55,55,56,56,56,55,43,32,48,59,42,56,38,41,55,57,64,62,65,55,72,49,56,54,65,36,53,56,48,54,50,55,56,58,57,12,9,15,14,7,V
58,53,53,53,55,55,55,55,55,56,56,56,56,56,56,56,56,52,53,53,53,52,51,49,49,49,51,52,51,44,61,42,56,44,50,63,58,62,61,61,55,62,59,54,47,45,44,52,52,51,58,61,49,47,49,43,13,15,14,8,9,V
58,54,54,54,58,56,56,56,58,57,57,57,59,54,54,54,59,55,52,52,52,55,54,51,51,51,54,62,54,36,53,45,58,39,50,51,60,74,77,68,52,72,46,80,66,72,41,52,44,52,61,46,58,48,48,46,13,16,13,12,14,V
57,49,49,49,54,53,53,53,54,56,56,56,55,56,56,56,55,52,54,54,54,52,52,53,53,53,52,46,32,51,68,31,60,39,44,62,62,64,65,66,54,79,56,62,36,58,47,64,44,36,58,43,55,45,53,54,6,14,12,7,9,V
57,54,54,54,54,54,54,54,54,56,56,56,54,55,55,55,54,50,53,53,53,50,51,53,53,53,51,44,50,59,63,59,52,45,47,56,60,66,64,48,54,47,53,61,51,71,54,63,30,38,63,41,39,47,56,47,9,8,14,13,12,V
57,51,51,51,52,52,52,52,52,53,53,53,54,54,54,54,54,54,56,56,56,54,55,56,56,56,55,45,38,48,61,34,59,36,33,57,57,62,63,53,53,46,53,56,52,76,29,56,51,47,52,45,51,48,58,61,9,7,13,9,14,V
57,51,51,51,53,51,51,51,53,53,53,53,54,54,54,54,54,55,55,55,55,55,54,55,55,55,54,48,42,55,68,39,57,44,42,57,58,62,64,64,51,67,49,70,56,77,45,58,52,36,45,46,47,40,51,59,10,8,11,11,14,V
57,52,52,52,57,55,55,55,57,56,56,56,56,50,50,50,56,45,40,40,40,45,43,35,35,35,43,49,49,36,54,55,64,45,37,46,59,77,67,90,52,83,54,45,47,37,44,45,24,51,50,53,50,14,34,37,9,15,14,13,10,V
57,53,53,53,57,55,55,55,57,54,54,54,56,49,49,49,56,52,47,47,47,52,51,46,46,46,51,55,52,43,52,46,60,55,38,40,57,79,79,72,43,80,56,57,49,38,43,43,49,53,50,50,60,46,45,42,5,10,15,6,6,V
57,53,53,53,56,55,55,55,56,56,56,56,58,56,56,56,58,57,56,56,56,57,56,54,54,54,56,56,42,48,59,42,55,42,38,57,60,74,68,69,58,69,55,65,70,64,40,58,51,52,55,34,39,51,53,49,8,13,7,9,10,V
57,55,55,55,54,54,54,54,54,55,55,55,55,56,56,56,55,54,55,55,55,54,54,54,54,54,54,57,55,57,58,42,53,53,55,56,58,51,54,59,47,51,57,49,68,77,57,60,58,53,55,56,54,36,53,53,7,6,11,16,15,V
57,50,50,50,54,53,53,53,54,56,56,56,54,52,52,52,54,45,46,46,46,45,44,43,43,43,44,45,43,44,55,52,57,49,45,56,59,71,62,72,53,67,51,52,31,53,40,41,34,41,68,44,60,33,45,34,13,11,12,13,13,V
57,53,53,53,54,54,54,54,54,55,55,55,55,55,55,55,55,52,53,53,53,52,52,51,51,51,52,39,49,51,63,42,59,41,34,58,63,63,65,62,50,64,52,62,63,73,47,41,43,40,50,44,61,39,54,49,8,8,11,13,8,V
57,55,55,55,57,57,57,57,57,57,57,57,58,56,56,56,58,55,54,54,54,55,55,53,53,53,55,46,44,53,60,37,59,41,34,58,60,75,79,76,54,74,55,72,65,58,43,61,48,56,53,42,52,53,48,45,11,14,7,7,13,V
57,54,54,54,57,56,56,56,57,55,55,55,56,51,51,51,56,46,43,43,43,46,44,38,38,38,44,60,59,39,53,50,60,52,40,59,62,67,61,47,51,71,66,33,32,35,46,31,25,50,51,61,45,50,32,32,9,10,7,7,6,V
57,51,51,51,57,55,55,55,57,55,55,55,56,48,48,48,56,45,40,40,40,45,43,36,36,36,43,50,49,32,51,38,62,37,31,49,63,75,82,76,49,78,54,60,31,38,33,30,16,49,54,50,45,41,30,39,10,13,12,11,13,V
57,56,56,56,57,57,57,57,57,57,57,57,58,56,56,56,58,53,51,51,51,53,51,47,47,47,51,55,59,46,58,40,56,42,44,59,57,64,65,51,52,73,60,60,68,46,50,52,39,60,58,34,40,48,44,46,6,10,10,13,13,V
57,54,54,54,55,55,55,55,55,55,55,55,56,54,54,54,56,53,52,52,52,53,53,52,52,52,53,48,42,60,58,35,58,41,51,55,56,68,68,59,51,66,61,63,59,57,50,63,49,54,56,57,49,43,47,49,13,10,9,5,6,V
57,49,49,49,57,53,53,53,57,54,54,54,56,46,46,46,56,43,37,37,37,43,40,31,31,31,40,54,45,29,52,38,62,58,40,49,60,87,88,86,37,80,53,40,47,43,40,31,16,42,48,43,47,25,24,23,10,13,12,13,6,V
57,51,51,51,55,55,55,55,55,55,55,55,55,52,52,52,55,46,44,44,44,46,44,39,39,39,44,47,47,42,53,50,65,51,51,53,67,62,63,58,54,87,60,56,45,33,45,47,24,40,56,54,61,25,38,42,13,13,8,14,15,V
